,Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Total_Score,Medal_score_per_GDP,Medal_score_per_capita
764,United States,USA,Summer,2004,41724631.63,292805298.0,0.14249957878152875,36,39,26,101,108,78,26,212,5.080931615644799e-06,7.240306150471362e-07
765,Uzbekistan,UZB,Summer,2004,465119.8869,25864350.0,0.017983049521832172,2,1,2,5,6,2,2,10,2.1499833229341113e-05,3.866325656743742e-07
766,"Venezuela, RB",VEN,Summer,2004,4287707.147,26226927.0,0.16348492322413524,0,0,2,2,0,0,2,2,4.664497670740758e-07,7.625750435802105e-08
767,Australia,AUS,Winter,2006,36570720.370000005,20450966.0,1.7882148144004544,1,0,1,2,3,0,1,4,1.0937711807507387e-07,1.9558978289827484e-07
768,Austria,AUT,Winter,2006,40669326.96,8268641.0,4.918501959390908,9,7,7,23,27,14,7,48,1.1802506603369666e-06,5.805065185439784e-06
769,Belarus,BLR,Winter,2006,3847434.124,9604924.0,0.40056892943660977,0,1,0,1,0,2,0,2,5.198269640340696e-07,2.082265304754103e-07
770,Canada,CAN,Winter,2006,40504060.73,32571174.0,1.243555443534212,6,9,6,21,18,18,6,42,1.0369330690068813e-06,1.2894837625441442e-06
771,China,CHN,Winter,2006,2099229.435,1311020000.0,0.00160121846730027,2,4,5,11,6,8,5,19,9.050940160811912e-06,1.449253253192171e-08
772,Czechia,CZE,Winter,2006,15261797.59,10238905.0,1.490569312831792,1,2,1,4,3,4,1,8,5.241846481597847e-07,7.81333550804505e-07
773,Estonia,EST,Winter,2006,12639400.07,1346810.0,9.38469425531441,3,0,0,3,9,0,0,9,7.120591127866719e-07,6.682457065213356e-06
774,Finland,FIN,Winter,2006,41222602.0,5266268.0,7.827668853920841,0,6,3,9,0,12,3,15,3.638780492313416e-07,2.848316872593647e-06
775,France,FRA,Winter,2006,36470212.84,63628261.0,0.5731763255324549,3,2,4,9,9,4,4,17,4.6613383021868864e-07,2.6717687601111713e-07
776,Italy,ITA,Winter,2006,33529726.6,58143979.0,0.5766672177698744,5,0,6,11,15,0,6,21,6.26309908533522e-07,3.611723924157306e-07
777,Japan,JPN,Winter,2006,35991546.0,127854000.0,0.2815050448167441,1,0,0,1,3,0,0,3,8.33529073744151e-08,2.346426392604064e-08
778,"Korea, Rep.",KOR,Winter,2006,21743477.45,48438292.0,0.44889025917759445,6,3,2,11,18,6,2,26,1.1957608924233967e-06,5.367654169143702e-07
779,Norway,NOR,Winter,2006,74148320.08,4660677.0,15.909345376218948,2,8,9,19,6,16,9,31,4.180809486520197e-07,6.651394207322241e-06
780,Poland,POL,Winter,2006,9035410.467,38141267.0,0.23689329636060596,0,1,1,2,0,2,1,3,3.320269744199104e-07,7.865496445097118e-08
781,Russian Federation,RUS,Winter,2006,6920188.965,143049637.0,0.04837613789261136,8,6,8,22,24,12,8,44,6.35820787879309e-06,3.075855410943825e-07
782,Slovak Republic,SVK,Winter,2006,13170784.98,5373054.0,2.4512660732611287,0,1,0,1,0,2,0,2,1.5185123764734028e-07,3.7222778702763827e-07
783,Sweden,SWE,Winter,2006,46593602.160000004,9080505.0,5.131168603508286,7,2,5,14,21,4,5,30,6.438652220315906e-07,3.3037810121793886e-06
784,Ukraine,UKR,Winter,2006,2391323.9749999996,46787786.0,0.05111000497010052,0,0,2,2,0,0,2,2,8.36356771775351e-07,4.2746198762215424e-08
785,United States,USA,Winter,2006,46302000.88,298379912.0,0.15517800970462114,9,9,7,25,27,18,7,52,1.1230616174615735e-06,1.7427446657333957e-07
786,Afghanistan,AFG,Summer,2008,387849.1743,26427199.0,0.014676136290493745,0,0,1,1,0,0,1,1,2.5783218484474676e-06,3.783980284857279e-08
787,Argentina,ARG,Summer,2008,8977506.851,40273769.0,0.22291201131436195,2,0,4,6,6,0,4,10,1.1138950006912114e-06,2.4830057499709054e-07
788,Armenia,ARM,Summer,2008,3908949.06,2983421.0,1.3102237532014422,0,1,4,5,0,2,4,6,1.5349394192412423e-06,2.0111140868151025e-06
789,Australia,AUS,Summer,2008,49679180.53,21249199.0,2.3379319159277485,14,15,17,46,42,30,17,89,1.7914949290730581e-06,4.188393171902621e-06
790,Austria,AUT,Summer,2008,51919983.58,8321496.0,6.23926077474531,0,1,2,3,0,2,2,4,7.704162683019092e-08,4.806828003041761e-07
791,Azerbaijan,AZE,Summer,2008,5574603.801999999,8763400.0,0.6361233998219868,1,1,4,6,3,2,4,9,1.6144645107821066e-06,1.0269986534906544e-06
792,Belgium,BEL,Summer,2008,48303397.96,10709973.0,4.510132561491985,2,0,0,2,6,0,0,6,1.242148638273563e-07,5.602255019690526e-07
793,Belarus,BLR,Summer,2008,6377369.732,9527985.0,0.6693303706922292,3,4,7,14,9,8,7,24,3.7633069758483937e-06,2.5188956531732576e-06
794,Brazil,BRA,Summer,2008,8801599.484000001,192672317.0,0.045681702597680396,3,4,10,17,9,8,10,27,3.067624248192841e-06,1.4013429858737828e-07
795,Canada,CAN,Summer,2008,46710505.58,33247118.0,1.4049490118211148,3,9,8,20,9,18,8,35,7.492961072762596e-07,1.052722825479189e-06
796,Channel Islands,CHI,Summer,2008,0.0,154475.0,0.0,0,1,0,1,0,2,0,2,0.0,1.2947078815342289e-05
797,China,CHN,Summer,2008,3468304.602,1324655000.0,0.002618270117124836,48,22,30,100,144,44,30,218,6.285491760853132e-05,1.6457115248876122e-07
798,Cameroon,CMR,Summer,2008,1476009.215,18777081.0,0.07860695786528268,1,0,0,1,3,0,0,3,2.032507635800905e-06,1.5976924208826706e-07
799,Colombia,COL,Summer,2008,5527449.953000001,43815313.0,0.12615338279108038,0,2,1,3,0,4,1,5,9.045762589467266e-07,1.1411535505862985e-07
800,Cuba,CUB,Summer,2008,4992824.494000001,11276609.0,0.44275938750736155,3,10,17,30,9,20,17,46,9.213221905812896e-06,4.0792404879871244e-06
801,Czechia,CZE,Summer,2008,22804577.68,10384603.0,2.195998988117312,3,3,1,7,9,6,1,16,7.016135192028692e-07,1.5407425782189267e-06
802,Dominican Republic,DOM,Summer,2008,5053324.5770000005,9522948.0,0.530647082920121,1,1,0,2,3,2,0,5,9.894476247888953e-07,5.250474957964697e-07
803,Ecuador,ECU,Summer,2008,4260433.184,14496797.0,0.29388789702994395,0,1,0,1,0,2,0,2,4.6943583284229715e-07,1.37961509704523e-07
804,"Egypt, Arab Rep.",EGY,Summer,2008,1941899.973,83844783.0,0.023160653573401222,0,0,2,2,0,0,2,2,1.0299191656665212e-06,2.3853601004608718e-08
805,Spain,ESP,Summer,2008,35510722.23,45954106.0,0.7727431849071331,5,11,3,19,15,22,3,40,1.1264203454078833e-06,8.704336452546808e-07
806,Estonia,EST,Summer,2008,18204966.48,1337090.0,13.615363573132699,1,1,0,2,3,2,0,5,2.7465032717819097e-07,3.739464060010919e-06
807,Ethiopia,ETH,Summer,2008,320861.08969999995,84357105.0,0.0038036048024644746,4,2,1,7,12,4,1,17,5.298242929952875e-05,2.0152422252992206e-07
808,Finland,FIN,Summer,2008,53772794.24,5313399.0,10.120225159074257,1,1,2,4,3,2,2,7,1.3017735267312752e-07,1.3174241196642676e-06
809,France,FRA,Summer,2008,45515961.75,64379696.0,0.7069924926330811,7,16,20,43,21,32,20,73,1.603832967453445e-06,1.1338978674270224e-06
810,United Kingdom,GBR,Summer,2008,47429936.34,61806995.0,0.7673878391919879,19,13,19,51,57,26,19,102,2.1505405208393326e-06,1.650298643381708e-06
811,Georgia,GEO,Summer,2008,3324735.8789999997,3848449.0,0.863915795428236,3,2,2,7,9,4,2,15,4.511636576831372e-06,3.897674101956398e-06
812,Hungary,HUN,Summer,2008,15772330.08,10038188.0,1.5712327842435307,3,5,2,10,9,10,2,21,1.3314456325402999e-06,2.0920110282851844e-06
813,India,IND,Summer,2008,993503.7725,1206734806.0,0.0008232991768864252,1,0,2,3,3,0,2,5,5.032693522057059e-06,4.1434124342312205e-09
814,Ireland,IRL,Summer,2008,61353106.56,4489544.0,13.665776871771387,0,1,2,3,0,2,2,4,6.519637267410767e-08,8.909590818132086e-07
815,Iceland,ISL,Summer,2008,56943370.45,317414.0,179.39779105521495,0,1,0,1,0,2,0,2,3.512261364571194e-08,6.300919304126472e-06
816,Israel,ISR,Summer,2008,30173361.59,7308800.0,4.128360550295534,0,0,1,1,0,0,1,1,3.3141816069026205e-08,1.3682136602451838e-07
817,Italy,ITA,Summer,2008,40944912.42,58826731.0,0.6960256285531148,8,9,10,27,24,18,10,52,1.2699990530349752e-06,8.839518891505292e-07
818,Jamaica,JAM,Summer,2008,5056258.245,2711373.0,1.8648331472652417,5,4,2,11,15,8,2,25,4.9443677100001444e-06,9.220420797876205e-06
819,Japan,JPN,Summer,2008,39876303.97,128063000.0,0.3113803672411235,9,8,8,25,27,16,8,51,1.2789550415296425e-06,3.982414905163865e-07
820,Kazakhstan,KAZ,Summer,2008,8458017.154,15776938.0,0.5361000438741661,2,3,4,9,6,6,4,16,1.8916963289005884e-06,1.0141384849202043e-06
821,Kenya,KEN,Summer,2008,915998.9157,39186895.0,0.023375133847680456,6,4,6,16,18,8,6,32,3.493453916978256e-05,8.16599529000703e-07
822,Kyrgyz Republic,KGZ,Summer,2008,966393.6272,5318700.0,0.18169733716885705,0,1,2,3,0,2,2,4,4.139100142443489e-06,7.520634741572189e-07
823,"Korea, Rep.",KOR,Summer,2008,21350427.98,49054708.0,0.43523708223887503,13,11,8,32,39,22,8,69,3.231785333045113e-06,1.4065928187769458e-06
824,Lithuania,LTU,Summer,2008,14944996.649999999,3198231.0,4.6728946877195545,0,3,2,5,0,6,2,8,5.35296205636821e-07,2.501382795676735e-06
825,Morocco,MAR,Summer,2008,2889220.9469999997,31634992.0,0.09132990920307486,0,1,1,2,0,2,1,3,1.038342188095731e-06,9.483169776050521e-08
826,Moldova,MDA,Summer,2008,2110561.99,2868833.0,0.7356865979999534,0,0,1,1,0,0,1,1,4.7380745258280706e-07,3.485737928976695e-07
827,Mexico,MEX,Summer,2008,10119836.209999999,109684489.0,0.09226314770906212,2,0,2,4,6,0,2,8,7.905266284937235e-07,7.293647509266329e-08
828,Norway,NOR,Summer,2008,96944095.61,4768212.0,20.331330823797263,3,5,1,9,9,10,1,20,2.063044672721353e-07,4.194444374537038e-06
829,New Zealand,NZL,Summer,2008,31252962.56,4259800.0,7.336720634771585,3,2,4,9,9,4,4,17,5.439484326442044e-07,3.9907976900323955e-06
830,Panama,PAN,Summer,2008,7197110.786,3495276.0,2.059096559470554,1,0,0,1,3,0,0,3,4.1683393367178324e-07,8.583013186941461e-07
831,Poland,POL,Summer,2008,13996025.15,38125759.0,0.36710154806360706,4,5,2,11,12,10,2,24,1.7147725688389464e-06,6.294956645977855e-07
832,"Korea, Dem. People's Rep.",PRK,Summer,2008,0.0,24469047.0,0.0,2,2,2,6,6,4,2,12,0.0,4.904155033091399e-07
833,Romania,ROU,Summer,2008,10435043.98,20537875.0,0.5080878123953915,4,1,4,9,12,2,4,18,1.724956793138499e-06,8.764295235023097e-07
834,Russian Federation,RUS,Summer,2008,11635272.46,142742366.0,0.0815123973775242,24,13,23,60,72,26,23,121,1.0399412683800615e-05,8.476810591748213e-07
835,Singapore,SGP,Summer,2008,40007469.26,4839396.0,8.26703771710354,0,1,0,1,0,2,0,2,4.9990665168107165e-08,4.1327471444783605e-07
836,Serbia,SRB,Summer,2008,7101040.141000001,7350222.0,0.9660987302152235,0,1,2,3,0,2,2,4,5.632977592824454e-07,5.442012499758511e-07
837,Slovak Republic,SVK,Summer,2008,18753584.94,5379233.0,3.4862934808735746,3,3,0,6,9,6,0,15,7.998470717993825e-07,2.788501632110005e-06
838,Sweden,SWE,Summer,2008,56152552.34,9219637.0,6.090538308612367,0,4,1,5,0,8,1,9,1.6027766548358467e-07,9.761772616427306e-07
839,Thailand,THA,Summer,2008,4327797.6,67328239.0,0.06427908503592378,2,2,2,6,6,4,2,12,2.7727729226523905e-06,1.7823130648047992e-07
840,Tajikistan,TJK,Summer,2008,704655.3136999999,7324627.0,0.09620357646880857,0,1,1,2,0,2,1,3,4.257400663379118e-06,4.095771702777493e-07
841,Trinidad and Tobago,TTO,Summer,2008,20011148.270000003,1392803.0,14.367536737069063,1,1,0,2,3,2,0,5,2.4986072425917813e-07,3.589883134944425e-06
842,Tunisia,TUN,Summer,2008,4200315.819999999,10680380.0,0.3932740052320235,1,0,0,1,3,0,0,3,7.142320074398597e-07,2.8088888223078206e-07
843,Turkiye,TUR,Summer,2008,10802780.61,71320726.0,0.15146761980521622,1,1,3,5,3,2,3,8,7.405500758382985e-07,1.1216935733379943e-07
844,Ukraine,UKR,Summer,2008,4066547.852,46258189.0,0.08790979370160816,7,4,11,22,21,8,11,40,9.836352959753639e-06,8.647117594681452e-07
845,United States,USA,Summer,2008,48570045.980000004,304093966.0,0.1597205186899368,36,39,37,112,108,78,37,223,4.591307162686774e-06,7.333259614891537e-07
846,Uzbekistan,UZB,Summer,2008,1082286.0250000001,27302800.0,0.039640111087507514,0,1,3,4,0,2,3,5,4.619850838413994e-06,1.8313140044244546e-07
847,"Venezuela, RB",VEN,Summer,2008,11310778.17,27933833.0,0.4049132165285015,0,0,1,1,0,0,1,1,8.841124677454443e-08,3.5798882308775886e-08
848,Australia,AUS,Winter,2010,52134308.85,22031750.0,2.3663262723115506,2,1,0,3,6,2,0,8,1.5344981407574563e-07,3.631123265287596e-07
849,Austria,AUT,Winter,2010,46903761.59,8363404.0,5.608214261800578,4,6,6,16,12,12,6,30,6.396075492247103e-07,3.5870561795173354e-06
850,Belarus,BLR,Winter,2010,6033686.239,9483836.0,0.636207357339372,1,1,1,3,3,2,1,6,9.944169720357248e-07,6.326553938722686e-07
851,Canada,CAN,Winter,2010,47562083.43,34004889.0,1.3986836842784578,14,7,5,26,42,14,5,61,1.2825342289678582e-06,1.7938597005859952e-06
852,China,CHN,Winter,2010,4550453.108,1337705000.0,0.003401686551220187,5,2,4,11,15,4,4,23,5.054441712532861e-06,1.7193626397449364e-08
853,Czechia,CZE,Winter,2010,19960068.490000002,10474410.0,1.905603130868469,2,0,4,6,6,0,4,10,5.01000284894313e-07,9.547077114605977e-07
854,Estonia,EST,Winter,2010,14663044.610000001,1331475.0,11.012632313787343,0,1,0,1,0,2,0,2,1.3639732082899254e-07,1.5020935428753826e-06
855,Finland,FIN,Winter,2010,46505303.18,5363352.0,8.670939960681306,0,1,4,5,0,2,4,6,1.290175440159339e-07,1.1187033780367203e-06
856,France,FRA,Winter,2010,40676064.79,65030575.0,0.6254913906266398,2,3,6,11,6,6,6,18,4.425206836730481e-07,2.7679287781170626e-07
857,United Kingdom,GBR,Winter,2010,39693193.870000005,62766365.0,0.632395931642688,1,0,0,1,3,0,0,3,7.557970794250929e-08,4.779629981758542e-08
858,Italy,ITA,Winter,2010,36035645.0,59277417.0,0.607915236927412,1,1,3,5,3,2,3,8,2.220024090036407e-07,1.3495864706790446e-07
859,Japan,JPN,Winter,2010,44968156.230000004,128070000.0,0.35112170086671357,0,3,2,5,0,6,2,8,1.7790366941179787e-07,6.24658389943e-08
860,Kazakhstan,KAZ,Winter,2010,9070488.252999999,16321872.0,0.5557259763463406,0,1,0,1,0,2,0,2,2.2049529685885592e-07,1.225349641266639e-07
861,"Korea, Rep.",KOR,Winter,2010,23087225.64,49554112.0,0.4658992908600602,6,6,2,14,18,12,2,32,1.3860478733554752e-06,6.457587212944104e-07
862,Norway,NOR,Winter,2010,87693790.07000001,4889252.0,17.936033992520738,9,8,6,23,27,16,6,49,5.587624843319764e-07,1.0021982912723665e-05
863,Poland,POL,Winter,2010,12504250.190000001,38042794.0,0.3286890597467684,1,3,2,6,3,6,2,11,8.797008883265154e-07,2.8914805784243923e-07
864,Russian Federation,RUS,Winter,2010,10674996.09,142849468.0,0.07472898737011748,3,5,7,15,9,10,7,26,2.4355980817975177e-06,1.8200977829332903e-07
865,Slovak Republic,SVK,Winter,2010,16908847.96,5391428.0,3.1362466418915362,1,1,1,3,3,2,1,6,3.5484380805799144e-07,1.1128777014178804e-06
866,Sweden,SWE,Winter,2010,52869044.29,9378126.0,5.637484961281177,5,2,4,11,15,4,4,23,4.3503718118752473e-07,2.4525155665428255e-06
867,United States,USA,Winter,2010,48650643.129999995,309327143.0,0.1572789334235696,9,15,13,37,27,30,13,70,1.4388299002122566e-06,2.262976320833248e-07
868,Afghanistan,AFG,Summer,2012,663141.0528000001,30466479.0,0.021766251781178917,0,0,1,1,0,0,1,1,1.5079748053263637e-06,3.2822959292407896e-08
869,Argentina,ARG,Summer,2012,13082664.33,41733271.0,0.3134828403457759,1,1,2,4,3,2,2,7,5.350592068580575e-07,1.6773187991902193e-07
870,Armenia,ARM,Summer,2012,3643715.1829999997,2914421.0,1.2502363876049478,0,1,1,2,0,2,1,3,8.233354829698829e-07,1.0293639800152415e-06
871,Australia,AUS,Summer,2012,68044714.82,22733465.0,2.9931519379029985,8,15,12,35,24,30,12,66,9.699504241378787e-07,2.9032089916781275e-06
872,Azerbaijan,AZE,Summer,2012,7496294.648,9295784.0,0.8064187644635461,2,2,5,9,6,4,5,15,2.0009885822727068e-06,1.613634740222019e-06
873,Belgium,BEL,Summer,2012,44670560.68,11106932.0,4.021863164373384,0,1,2,3,0,2,2,4,8.954443237581498e-08,3.6013545414701376e-07
874,Belarus,BLR,Summer,2012,6953132.515000001,9446836.0,0.7360276514803475,2,5,3,10,6,10,3,19,2.732581316264472e-06,2.011255408689216e-06
875,Brazil,BRA,Summer,2012,12327317.440000001,199977707.0,0.06164345828807809,3,5,9,17,9,10,9,28,2.2713781920748524e-06,1.4001560683961638e-07
876,Brunei Darussalam,BRN,Summer,2012,46842960.26,406634.0,115.19686071504104,1,0,0,1,3,0,0,3,6.40437748457531e-08,7.377641810571669e-06
877,Canada,CAN,Summer,2012,52669089.96,34714222.0,1.5172193679005683,2,6,10,18,6,12,10,28,5.316211087236336e-07,8.065858425402707e-07
878,China,CHN,Summer,2012,6300615.118,1354190000.0,0.004652681764006528,38,31,22,91,114,62,22,198,3.1425503112282e-05,1.4621286525524483e-07
879,Cameroon,CMR,Summer,2012,1433724.035,21032684.0,0.06816648008404443,0,0,1,1,0,0,1,1,6.974842965508353e-07,4.754504940976625e-08
880,Colombia,COL,Summer,2012,8101829.092,45782417.0,0.17696376956245014,1,3,5,9,3,6,5,14,1.7280048543388848e-06,3.0579425284602165e-07
881,Cuba,CUB,Summer,2012,6467337.914,11309290.0,0.5718606485464605,5,3,7,15,15,6,7,28,4.329447505655725e-06,2.4758406584321384e-06
882,Cyprus,CYP,Summer,2012,28993349.61,1156556.0,25.06869499617831,0,1,0,1,0,2,0,2,6.898133630307367e-08,1.7292720802105561e-06
883,Czechia,CZE,Summer,2012,19870801.21,10510785.0,1.8905154286763548,4,3,4,11,12,6,4,22,1.1071521358146584e-06,2.093088194649591e-06
884,Dominican Republic,DOM,Summer,2012,6049471.741,10030882.0,0.6030847278434738,1,1,0,2,3,2,0,5,8.265184488940982e-07,4.984606538089073e-07
885,"Egypt, Arab Rep.",EGY,Summer,2012,3059135.428,91240376.0,0.03352830799382063,0,3,1,4,0,6,1,7,2.28822821504717e-06,7.672042035425193e-08
886,Spain,ESP,Summer,2012,28322946.59,46773055.0,0.6055398047016599,4,10,6,20,12,20,6,38,1.3416683140382252e-06,8.124335688571123e-07
887,Estonia,EST,Summer,2012,17403205.330000002,1322696.0,13.157373523470246,0,1,1,2,0,2,1,3,1.723820378553219e-07,2.268094860799458e-06
888,Ethiopia,ETH,Summer,2012,458550.92079999996,94451280.0,0.004854893663696246,3,2,3,8,9,4,3,16,3.489252616064096e-05,1.693995041676513e-07
889,Finland,FIN,Summer,2012,47708061.28,5413971.0,8.812027489618988,0,2,1,3,0,4,1,5,1.0480409108755969e-07,9.235365316881084e-07
890,France,FRA,Summer,2012,40870852.36,65662240.0,0.6224407263596247,11,11,13,35,33,22,13,68,1.6637773883705714e-06,1.0356028061180977e-06
891,Gabon,GAB,Summer,2012,9348515.572,1836705.0,5.089829652557161,0,1,0,1,0,2,0,2,2.1393770856950334e-07,1.0889064928771904e-06
892,United Kingdom,GBR,Summer,2012,42485586.07,63700215.0,0.6669614234426053,29,18,18,65,87,36,18,141,3.3187726248541308e-06,2.213493313955063e-06
893,Georgia,GEO,Summer,2012,4421818.242000001,3728874.0,1.18583203454984,1,2,3,6,3,4,3,10,2.2615131271150967e-06,2.681774712688066e-06
894,"Hong Kong SAR, China",HKG,Summer,2012,36730876.7,7150100.0,5.137113704703431,0,0,1,1,0,0,1,1,2.7225051233258474e-08,1.3985818380162516e-07
895,Hungary,HUN,Summer,2012,12984836.57,9920362.0,1.308907534825846,8,4,6,18,24,8,6,38,2.926490433294687e-06,3.830505378735171e-06
896,India,IND,Summer,2012,1434018.198,1274487215.0,0.0011251726820970896,0,2,4,6,0,4,4,8,5.578729761698603e-06,6.277034328665274e-09
897,Ireland,IRL,Summer,2012,49054697.43,4599533.0,10.665147403008088,1,1,4,6,3,2,4,9,1.8346866806879824e-07,1.9567203887872965e-06
898,Italy,ITA,Summer,2012,35051521.269999996,59539717.0,0.588708227652476,8,9,11,28,24,18,11,53,1.512059907236089e-06,8.901621080933253e-07
899,Jamaica,JAM,Summer,2012,5365242.2930000005,2759817.0,1.9440572664781761,4,5,3,12,12,10,3,25,4.659621809180426e-06,9.058571637177393e-06
900,Japan,JPN,Summer,2012,49145280.43,127629000.0,0.3850635860972036,7,14,17,38,21,28,17,66,1.342957033158189e-06,5.171238511623534e-07
901,Kazakhstan,KAZ,Summer,2012,12386699.27,16792090.0,0.7376508385793549,3,1,7,11,9,2,7,18,1.4531716325425893e-06,1.0719332733447712e-06
902,Kenya,KEN,Summer,2012,1289780.822,43725806.0,0.029497016521547938,2,4,7,13,6,8,7,21,1.6281836139753053e-05,4.802655896154321e-07
903,"Korea, Rep.",KOR,Summer,2012,25466760.52,50199853.0,0.5073074719959837,13,9,8,30,39,18,8,65,2.5523466146765337e-06,1.2948245087490594e-06
904,Lithuania,LTU,Summer,2012,14367709.42,2987773.0,4.808835684638693,2,0,3,5,6,0,3,9,6.264046506586434e-07,3.0122770371109185e-06
905,Morocco,MAR,Summer,2012,2907449.219,33352169.0,0.08717421703517993,0,0,1,1,0,0,1,1,3.4394409830619297e-07,2.9983057473713326e-08
906,Mexico,MEX,Summer,2012,10376057.67,115755909.0,0.08963739095167919,1,3,4,8,3,6,4,13,1.252884324032482e-06,1.123052819705299e-07
907,Montenegro,MNE,Summer,2012,6586721.279,620601.0,10.613455793658083,0,1,0,1,0,2,0,2,3.0364120710200164e-07,3.222682528710073e-06
908,Norway,NOR,Summer,2012,101524141.9,5018573.0,20.229683198789775,2,1,1,4,6,2,1,9,8.864886549708429e-08,1.7933384649381407e-06
909,New Zealand,NZL,Summer,2012,39973380.76,4408100.0,9.068165595154374,6,2,5,13,18,4,5,27,6.754494988079162e-07,6.125087906354211e-06
910,Poland,POL,Summer,2012,13010923.39,38063164.0,0.34182453644683874,3,2,6,11,9,4,6,19,1.4603114191420966e-06,4.991702739162725e-07
911,"Korea, Dem. People's Rep.",PRK,Summer,2012,0.0,24887770.0,0.0,4,0,3,7,12,0,3,15,0.0,6.027056662770509e-07
912,Qatar,QAT,Summer,2012,98041362.24000001,1905660.0,51.447457699694596,0,1,1,2,0,2,1,3,3.059933003232004e-08,1.5742577374767796e-06
913,Romania,ROU,Summer,2012,8930729.912,20058035.0,0.44524450735079485,2,4,1,7,6,8,1,15,1.6795939579188116e-06,7.478299843429329e-07
914,Russian Federation,RUS,Summer,2012,15420875.0,143201721.0,0.10768638038924128,19,21,26,66,57,42,26,125,8.10589541773732e-06,8.728945373498689e-07
915,Singapore,SGP,Summer,2012,55546488.54,5312437.0,10.45593360260084,0,0,2,2,0,0,2,2,3.600587638514296e-08,3.7647505278650836e-07
916,Serbia,SRB,Summer,2012,6015945.227999999,7199077.0,0.8356550746713779,1,1,2,4,3,2,2,7,1.1635744234205985e-06,9.723468716892458e-07
917,Slovak Republic,SVK,Summer,2012,17498353.9,5407579.0,3.2358942698756685,0,1,3,4,0,2,3,5,2.8574116334451323e-07,9.246281931341179e-07
918,Sweden,SWE,Summer,2012,58037821.32,9519374.0,6.096810706250222,1,4,3,8,3,8,3,14,2.4122201146746973e-07,1.4706849420980834e-06
919,Thailand,THA,Summer,2012,5748631.241,69157023.0,0.08312433056871173,0,2,2,4,0,4,2,6,1.0437267148407789e-06,8.675908446782043e-08
920,Tajikistan,TJK,Summer,2012,959361.905,7956382.0,0.12057765765897113,0,0,1,1,0,0,1,1,1.0423595045709053e-06,1.2568526749972537e-07
921,Trinidad and Tobago,TTO,Summer,2012,18961233.59,1430377.0,13.25610911668742,1,1,2,4,3,2,2,7,3.691742927365097e-07,4.893814707591075e-06
922,Tunisia,TUN,Summer,2012,4233894.568,11174383.0,0.37889291677222803,2,0,1,3,6,0,1,7,1.6533241174464692e-06,6.264327972291624e-07
923,Turkiye,TUR,Summer,2012,11697480.51,75277439.0,0.15539158432315955,1,1,1,3,3,2,1,6,5.129309679012238e-07,7.970515575058286e-08
924,Uganda,UGA,Summer,2012,796711.135,34273295.0,0.023245828421224163,1,0,0,1,3,0,0,3,3.765480195027022e-06,8.753170653711585e-08
925,Ukraine,UKR,Summer,2012,4004804.443,45593342.0,0.08783748388087015,5,4,10,19,15,8,10,33,8.240102724037055e-06,7.23789890199319e-07
926,United States,USA,Summer,2012,51784418.57,313877662.0,0.16498280967187784,47,27,30,104,141,54,30,225,4.344936299629481e-06,7.168397985582038e-07
927,Uzbekistan,UZB,Summer,2012,2267623.275,29774500.0,0.07615991116559472,0,0,3,3,0,0,3,3,1.3229710741966169e-06,1.0075735948546575e-07
928,"Venezuela, RB",VEN,Summer,2012,12937927.600000001,29470426.0,0.4390139321365766,1,0,0,1,3,0,0,3,2.31876394176143e-07,1.0179696757691931e-07
929,Australia,AUS,Winter,2014,62513411.22,23475686.0,2.6629002969284903,0,2,1,3,0,4,1,5,7.998283732115938e-08,2.1298632125169846e-07
930,Austria,AUT,Winter,2014,51786377.17,8546356.0,6.059468757210675,4,8,5,17,12,16,5,33,6.372332223911001e-07,3.861294802135553e-06
931,Belarus,BLR,Winter,2014,8341399.6790000005,9448515.0,0.8828265266023285,5,0,1,6,15,0,1,16,1.9181433111616757e-06,1.6933877969183518e-06
932,Canada,CAN,Winter,2014,50955998.32,35437435.0,1.43791440661549,10,10,5,25,30,20,5,55,1.0793626229164222e-06,1.5520310654538062e-06
933,China,CHN,Winter,2014,7636116.601,1371860000.0,0.005566250638549123,3,4,2,9,9,8,2,19,2.4881757302542793e-06,1.3849809747350314e-08
934,Czechia,CZE,Winter,2014,19890919.91,10525347.0,1.8898113202348579,2,4,3,9,6,8,3,17,8.546613267219173e-07,1.6151486502060218e-06
935,Finland,FIN,Winter,2014,50327240.29,5461512.0,9.214891460460034,1,3,1,5,3,6,1,10,1.9869955003248997e-07,1.830994786791643e-06
936,France,FRA,Winter,2014,43068548.72,66312067.0,0.6494828267078449,4,4,7,15,12,8,7,27,6.269075880762578e-07,4.0716571238836516e-07
937,United Kingdom,GBR,Winter,2014,47447588.93,64602298.0,0.7344566741263601,1,1,3,5,3,2,3,8,1.6860709217074227e-07,1.2383460414983999e-07
938,Italy,ITA,Winter,2014,35565721.38,60789140.0,0.5850670264458422,0,2,6,8,0,4,6,10,2.811696097249244e-07,1.6450306748869945e-07
939,Japan,JPN,Winter,2014,38475395.25,127276000.0,0.30229890356390837,1,4,3,8,3,8,3,14,3.638689065838771e-07,1.0999717150130425e-07
940,Kazakhstan,KAZ,Winter,2014,12807260.69,17288285.0,0.7408057357916068,0,0,1,1,0,0,1,1,7.808070938860541e-08,5.7842637369756454e-08
