,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita
784,Brunei Darussalam,BRN,1988,Summer,245729.0,2690717550.70184,10949.93896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Burundi,BDI,1988,Summer,5271840.0,1082403219.682512,205.3179193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,Cameroon,CMR,1988,Summer,10759573.0,12236058137.85654,1137.225254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.8588098245162702e-07,0.0,1.634513319131999e-10,3.0,0.0,0.0,3586524.3333333335
698,Canada,CAN,1988,Summer,26791747.0,507354351115.2827,18936.9641,3.0,2.0,5.0,10.0,22.0,40.0,38.0,100.0,3.732492696351604e-07,3.7324926963516042e-06,1.9710090153001894e-11,1.9710090153001894e-10,184.0,18.0,1488430.388888889,145607.32065217392
699,Canada,CAN,1988,Winter,26791747.0,507354351115.2827,18936.9641,0.0,2.0,3.0,5.0,22.0,42.0,41.0,105.0,1.866246348175802e-07,3.919117331169184e-06,9.855045076500947e-12,2.069559466065199e-10,191.0,7.0,3827392.4285714286,140270.9267015707
752,Channel Islands,CHI,1988,Summer,137765.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.258737705513011e-06,7.258737705513011e-06,0.0,0.0,2.0,2.0,68882.5,68882.5
745,China,CHN,1988,Summer,1101630000.0,312353631163.17596,283.5376952,5.0,11.0,12.0,28.0,20.0,19.0,21.0,60.0,2.5416882256292947e-08,5.446474769205632e-08,8.964198653856079e-11,1.9208997115405882e-10,119.0,49.0,22482244.897959184,9257394.957983194
740,Colombia,COL,1988,Summer,31256727.0,39212550046.20994,1254.531546,0.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,3.199311303451574e-08,1.599655651725787e-07,2.550203949555824e-11,1.2751019747779122e-10,7.0,1.0,31256727.0,4465246.714285715
746,Cote d'Ivoire,CIV,1988,Summer,11043193.0,10255170459.619505,928.641785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.055352016395982e-08,0.0,9.751178724308623e-11,2.0,0.0,0.0,5521596.5
730,Cuba,CUB,1988,Summer,10425433.0,27458999475.819004,2633.847388,0.0,0.0,0.0,0.0,17.0,17.0,12.0,46.0,0.0,4.412286760655409e-06,0.0,1.6752249127106255e-09,97.0,0.0,0.0,107478.69072164949
785,Cyprus,CYP,1988,Summer,766412.0,5859702489.889795,7645.629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,Czechia,CZE,1988,Summer,10355276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
753,Djibouti,DJI,1988,Summer,482337.0,395794538.6208651,820.5767723,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0732392497361803e-06,2.0732392497361803e-06,2.5265634121291105e-09,2.5265634121291105e-09,1.0,1.0,482337.0,482337.0
747,Dominican Republic,DOM,1988,Summer,6834207.0,5374314928.2020445,786.3845693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.463227555150144e-07,0.0,1.8607022724932608e-10,1.0,0.0,0.0,6834207.0
771,Ecuador,ECU,1988,Summer,9969788.0,13051886556.27571,1309.143841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,"Egypt, Arab Rep.",EGY,1988,Summer,54298446.0,34980124927.44109,644.2196325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.841673332603294e-08,0.0,2.858766233895075e-11,2.0,0.0,0.0,27149223.0
779,Eritrea,ERI,1988,Summer,2051546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
756,Estonia,EST,1988,Summer,1561900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
701,Ethiopia,ETH,1988,Summer,44511537.0,10908935747.368416,245.0810842,0.0,0.0,0.0,0.0,5.0,1.0,4.0,10.0,0.0,2.2466085590349307e-07,0.0,9.166797047468467e-10,21.0,0.0,0.0,2119597.0
702,Finland,FIN,1988,Summer,4946481.0,109058990749.30693,22047.79332,1.0,1.0,2.0,4.0,33.0,35.0,41.0,109.0,8.086556887613639e-07,2.2035867518747165e-05,3.667739791572773e-11,9.994590932035806e-10,210.0,7.0,706640.1428571428,23554.67142857143
703,Finland,FIN,1988,Winter,4946481.0,109058990749.30693,22047.79332,4.0,1.0,2.0,7.0,37.0,36.0,43.0,116.0,1.4151474553323868e-06,2.3451014974079552e-05,6.418544635252352e-11,1.0636445395561043e-09,226.0,16.0,309155.0625,21887.08407079646
704,France,FRA,1988,Summer,57472651.0,1018847043031.3103,17727.51083,6.0,4.0,6.0,16.0,37.0,45.0,60.0,142.0,2.783932830939015e-07,2.4707403874583757e-06,1.5704025554607516e-11,1.393732267971417e-10,261.0,32.0,1796020.34375,220201.72796934866
705,France,FRA,1988,Winter,57472651.0,1018847043031.3103,17727.51083,1.0,0.0,1.0,2.0,38.0,45.0,61.0,144.0,3.4799160386737685e-08,2.505539547845113e-06,1.9630031943259395e-12,1.4133622999146764e-10,265.0,4.0,14368162.75,216877.9283018868
786,Gabon,GAB,1988,Summer,930464.0,3834503378.7663045,4121.065811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Georgia,GEO,1988,Summer,4790700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
707,Ghana,GHA,1988,Summer,14671677.0,5197840978.444301,354.2772226,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0447560289120322e-07,0.0,5.771627128342606e-10,4.0,0.0,0.0,3667919.25
744,Guyana,GUY,1988,Summer,758450.0,413799989.986845,545.5863801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3184784758388819e-06,0.0,2.4166264480378327e-09,1.0,0.0,0.0,758450.0
773,"Hong Kong SAR, China",HKG,1988,Summer,5627600.0,59707404563.663994,10609.74564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,Hungary,HUN,1988,Summer,10596487.0,0.0,0.0,11.0,6.0,6.0,23.0,54.0,60.0,74.0,188.0,2.170530667380614e-06,1.7741728933371974e-05,0.0,0.0,356.0,51.0,207774.25490196078,29765.412921348314
749,Iceland,ISL,1988,Summer,249740.0,6106635816.9368,24451.97332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0041643309041405e-06,0.0,1.6375628578119765e-10,1.0,0.0,0.0,249740.0
709,India,IND,1988,Summer,833729681.0,296588994850.60297,355.7375989,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,5.997147653425092e-09,0.0,1.685834635408029e-11,10.0,0.0,0.0,83372968.1
710,Iraq,IRQ,1988,Summer,16987346.0,62684516137.11112,3690.071194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.886734749501187e-08,0.0,1.5952902911664493e-11,1.0,0.0,0.0,16987346.0
731,Ireland,IRL,1988,Summer,3524949.0,37772896227.615715,10715.87028,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.1347681909724084e-06,0.0,1.058960365627353e-10,6.0,0.0,0.0,587491.5
757,Israel,ISR,1988,Summer,4442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
711,Italy,ITA,1988,Summer,56629288.0,891608956954.9829,15744.66126,6.0,4.0,4.0,14.0,70.0,54.0,69.0,193.0,2.4722189690959915e-07,3.408130435968045e-06,1.5701950828099248e-11,2.1646260784451106e-10,387.0,30.0,1887642.9333333333,146328.90956072352
712,Italy,ITA,1988,Winter,56629288.0,891608956954.9829,15744.66126,2.0,1.0,2.0,5.0,72.0,55.0,71.0,198.0,8.829353461057113e-08,3.4964239705786167e-06,5.607839581464017e-12,2.2207044742597506e-10,397.0,10.0,5662928.8,142643.04282115868
738,Jamaica,JAM,1988,Summer,2354805.0,3828310735.71735,1625.74427,0.0,2.0,0.0,2.0,1.0,5.0,6.0,12.0,8.493272266705736e-07,5.095963360023442e-06,5.224236322669454e-10,3.1345417936016723e-09,19.0,4.0,588701.25,123937.1052631579
713,Japan,JPN,1988,Summer,122578000.0,3071683012754.54,25059.00743,4.0,3.0,7.0,14.0,68.0,47.0,62.0,177.0,1.1421299091190915e-07,1.4439785279577086e-06,4.557761963675237e-12,5.7623133397894066e-11,360.0,25.0,4903120.0,340494.44444444444
714,Japan,JPN,1988,Winter,122578000.0,3071683012754.54,25059.00743,0.0,0.0,1.0,1.0,68.0,47.0,63.0,178.0,8.158070779422083e-09,1.4521365987371307e-06,3.2555442597680265e-13,5.794868782387087e-11,361.0,1.0,122578000.0,339551.2465373961
788,Jordan,JOR,1988,Summer,3157177.0,6277317658.604143,1988.269159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Kazakhstan,KAZ,1988,Summer,16430590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
732,Kenya,KEN,1988,Summer,21626122.0,8355380879.849329,386.3559486,5.0,2.0,2.0,9.0,11.0,9.0,11.0,31.0,4.1616337871394603e-07,1.4334516377924808e-06,1.0771501777621292e-09,3.7101839456251118e-09,62.0,21.0,1029815.3333333334,348808.4193548387
734,"Korea, Dem. People's Rep.",PRK,1988,Summer,20197464.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,13.0,0.0,6.436451625808072e-07,,0.0,23.0,0.0,0.0,878150.6086956522
733,"Korea, Rep.",KOR,1988,Summer,42031247.0,199590823965.36118,4748.629608,12.0,10.0,11.0,33.0,19.0,21.0,24.0,64.0,7.851301675631941e-07,1.5226766886074067e-06,1.65338262272654e-10,3.2065602380151076e-10,123.0,67.0,627332.0447761194,341717.4552845528
777,Kyrgyz Republic,KGZ,1988,Summer,4218400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
741,Lebanon,LBN,1988,Summer,3457148.0,3313540067.89154,958.4605773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.785115360985413e-07,0.0,6.035840699136717e-10,3.0,0.0,0.0,1152382.6666666667
742,Liechtenstein,LIE,1988,Winter,27944.0,1161757670.9547198,41574.49438,0.0,0.0,1.0,1.0,2.0,2.0,5.0,9.0,3.5785857429144e-05,0.000322072716862296,8.607647059289145e-10,7.74688235336023e-09,15.0,1.0,27944.0,1862.9333333333334
758,Lithuania,LTU,1988,Summer,3655049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
759,Luxembourg,LUX,1988,Summer,373450.0,9418167855.866,25219.35428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Mexico,MEX,1988,Summer,78892015.0,181611549955.56924,2302.027017,0.0,0.0,2.0,2.0,6.0,8.0,12.0,26.0,2.535110809376589e-08,3.2956440521895657e-07,1.1012515451188509e-11,1.4316270086545062e-10,46.0,2.0,39446007.5,1715043.8043478262
774,Moldova,MDA,1988,Summer,2931424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
787,Montenegro,MNE,1988,Summer,607413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
715,Morocco,MAR,1988,Summer,23720590.0,25525555470.29607,1076.092773,1.0,0.0,2.0,3.0,3.0,1.0,2.0,6.0,1.264724022463185e-07,2.52944804492637e-07,1.1752927388753915e-10,2.350585477750783e-10,13.0,5.0,4744118.0,1824660.7692307692
775,Mozambique,MOZ,1988,Summer,12956772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
760,Namibia,NAM,1988,Summer,1207949.0,2495059627.090335,2065.533915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,New Zealand,NZL,1988,Summer,3283400.0,45176811595.542,13759.15563,3.0,2.0,8.0,13.0,20.0,5.0,17.0,42.0,3.959310470853384e-06,1.2791618444295548e-05,2.877582445699383e-10,9.296804824567237e-10,87.0,21.0,156352.38095238095,37740.22988505747
778,North Macedonia,MKD,1988,Summer,2031932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
717,Norway,NOR,1988,Summer,4209488.0,101900260860.58737,24207.28147,2.0,3.0,0.0,5.0,28.0,35.0,27.0,90.0,1.1877929097315399e-06,2.1380272375167717e-05,4.90675878331719e-11,8.832165809970942e-10,181.0,12.0,350790.6666666667,23256.839779005524
718,Norway,NOR,1988,Winter,4209488.0,101900260860.58737,24207.28147,0.0,3.0,2.0,5.0,28.0,38.0,29.0,95.0,1.1877929097315399e-06,2.2568065284899257e-05,4.90675878331719e-11,9.32284168830266e-10,189.0,8.0,526186.0,22272.42328042328
720,Pakistan,PAK,1988,Summer,107967838.0,38472742810.002304,356.3352154,0.0,0.0,1.0,1.0,3.0,2.0,3.0,8.0,9.262017453753218e-09,7.409613963002575e-08,2.5992428066241636e-11,2.079394245299331e-10,16.0,1.0,107967838.0,6747989.875
781,Panama,PAN,1988,Summer,2347821.0,5902783401.129993,2514.153933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Peru,PER,1988,Summer,21143799.0,15439408448.252117,730.2097626,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.729519042438873e-08,9.459038084877746e-08,6.476932088115132e-11,1.2953864176230265e-10,4.0,2.0,10571899.5,5285949.75
721,Poland,POL,1988,Summer,37824487.0,0.0,0.0,2.0,5.0,9.0,16.0,36.0,45.0,79.0,160.0,4.2300639794533105e-07,4.23006397945331e-06,0.0,0.0,277.0,25.0,1512979.48,136550.49458483755
761,Qatar,QAT,1988,Summer,412142.0,6038187032.56208,14650.74424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Romania,ROU,1988,Summer,23057662.0,40809523806.20132,1769.889931,7.0,11.0,6.0,24.0,49.0,59.0,75.0,183.0,1.040868757639001e-06,7.936624276997382e-06,5.880980163839358e-10,4.4842473749275105e-09,340.0,49.0,470564.5306122449,67816.65294117646
764,Russian Federation,RUS,1988,Summer,146857000.0,554713452088.6641,3777.235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,San Marino,SMR,1988,Summer,22542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
754,Senegal,SEN,1988,Summer,7113636.0,6418419798.145028,902.2699219,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.405750870581514e-07,1.405750870581514e-07,1.5580158846715005e-10,1.5580158846715005e-10,2.0,2.0,3556818.0,3556818.0
782,Serbia,SRB,1988,Summer,7572000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
723,Singapore,SGP,1988,Summer,2846108.0,25371462488.84841,8914.441226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5135701104806986e-07,0.0,3.941436172390664e-11,2.0,0.0,0.0,1423054.0
776,Slovak Republic,SVK,1988,Summer,5250596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
700,Spain,ESP,1988,Summer,38766939.0,376160409937.19183,9703.123838,1.0,1.0,2.0,4.0,4.0,8.0,8.0,20.0,1.031807025052971e-07,5.159035125264855e-07,1.0633761273994483e-11,5.316880636997242e-11,36.0,7.0,5538134.142857143,1076859.4166666667
755,Suriname,SUR,1988,Summer,402139.0,1161000000.018021,2887.061439,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.486702359134528e-06,2.486702359134528e-06,8.61326442708422e-10,8.61326442708422e-10,3.0,3.0,134046.33333333334,134046.33333333334
724,Sweden,SWE,1988,Summer,8436489.0,206986674530.79797,24534.69382,0.0,4.0,7.0,11.0,35.0,40.0,46.0,121.0,1.3038599350985937e-06,1.434245928608453e-05,5.314351769231061e-11,5.845786946154167e-10,231.0,15.0,562432.6,36521.5974025974
725,Sweden,SWE,1988,Winter,8436489.0,206986674530.79797,24534.69382,4.0,0.0,2.0,6.0,39.0,40.0,48.0,127.0,7.111963282355966e-07,1.5053655614320128e-05,2.898737328671488e-11,6.135660679021316e-10,245.0,14.0,602606.3571428572,34434.64897959184
751,Syrian Arab Republic,SYR,1988,Summer,11657772.0,16574342982.993431,1421.741906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.577968414547822e-08,0.0,6.033421662783725e-11,2.0,0.0,0.0,5828886.0
783,Tajikistan,TJK,1988,Summer,5100020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
743,Thailand,THA,1988,Summer,53410965.0,61667199816.29907,1154.579398,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.872274728606757e-08,5.616824185820271e-08,1.6216076017378903e-11,4.86482280521367e-11,4.0,1.0,53410965.0,13352741.25
735,Trinidad and Tobago,TTO,1988,Summer,1244633.0,4496852073.990796,3612.994412,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,3.2137987663833434e-06,0.0,8.895111367206132e-10,7.0,0.0,0.0,177804.7142857143
736,Tunisia,TUN,1988,Summer,8068788.0,10096292844.394848,1251.277496,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,6.196717524366732e-07,0.0,4.952312771688122e-10,9.0,0.0,0.0,896532.0
726,Turkiye,TUR,1988,Summer,52275890.0,90852814021.3252,1737.94868,1.0,1.0,0.0,2.0,12.0,7.0,4.0,23.0,3.8258554756313094e-08,4.399733796976006e-07,2.2013627442850092e-11,2.5315671559277606e-10,54.0,5.0,10455178.0,968072.0370370371
790,Turkmenistan,TKM,1988,Summer,3525110.0,3010033444.818121,853.8835511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Uganda,UGA,1988,Summer,16489323.0,6508931651.222725,394.7361363,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,3.032265181535955e-07,0.0,7.681752195171282e-10,10.0,0.0,0.0,1648932.3
765,Ukraine,UKR,1988,Summer,51521000.0,74703519199.004,1449.962524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,United Kingdom,GBR,1988,Summer,56928327.0,910122732262.2021,15987.16808,5.0,10.0,9.0,24.0,37.0,61.0,70.0,168.0,4.2158273858987636e-07,2.9510791701291344e-06,2.637006982601739e-11,1.8459048878212174e-10,303.0,44.0,1293825.6136363635,187882.26732673266
727,United States,USA,1988,Summer,244499000.0,5236437999873.07,21417.01193,36.0,31.0,27.0,94.0,322.0,257.0,207.0,786.0,3.844596501417184e-07,3.214737074589262e-06,1.7951133958289688e-11,1.5010203501293291e-10,1687.0,197.0,1241111.6751269035,144931.23888559573
728,United States,USA,1988,Winter,244499000.0,5236437999873.07,21417.01193,2.0,1.0,3.0,6.0,324.0,258.0,210.0,792.0,2.4539977668620322e-08,3.2392770522578824e-06,1.1458170611674268e-12,1.5124785207410033e-10,1698.0,11.0,22227181.818181816,143992.34393404005
766,Uzbekistan,UZB,1988,Summer,19600028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
729,"Venezuela, RB",VEN,1988,Summer,18800770.0,60226413785.11265,3203.401445,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,3.7232517604332163e-07,0.0,1.1622807270205301e-10,11.0,0.0,0.0,1709160.9090909092
884,Afghanistan,AFG,1992,Summer,12057433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
791,Argentina,ARG,1992,Summer,33568285.0,228788617209.93265,6815.61829,0.0,0.0,1.0,1.0,0.0,4.0,5.0,9.0,2.9790023529650084e-08,2.6811021176685075e-07,4.370846820068922e-12,3.93376213806203e-11,13.0,1.0,33568285.0,2582175.769230769
871,Armenia,ARM,1992,Summer,3574555.0,1272835453.460393,356.0822126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Australia,AUS,1992,Summer,17478635.0,325531800280.71576,18624.55508,7.0,9.0,11.0,27.0,43.0,50.0,60.0,153.0,1.5447430534478236e-06,8.753543969537667e-06,8.29412056724323e-11,4.700001654771164e-10,289.0,50.0,349572.7,60479.705882352944
793,Austria,AUT,1992,Summer,7840709.0,195078126737.1611,24880.16412,0.0,2.0,0.0,2.0,21.0,31.0,26.0,78.0,2.550789730877654e-07,9.94807995042285e-06,1.0252302672019729e-11,3.9983980420876943e-10,151.0,4.0,1960177.25,51925.225165562915
794,Austria,AUT,1992,Winter,7840709.0,195078126737.1611,24880.16412,6.0,7.0,8.0,21.0,27.0,38.0,34.0,99.0,2.678329217421537e-06,1.2626409167844387e-05,1.0764917805620714e-10,5.074889822649765e-10,191.0,40.0,196017.725,41050.832460732985
872,Azerbaijan,AZE,1992,Summer,7382050.0,446305555.558239,60.45821358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,Belarus,BLR,1992,Summer,10216470.0,17037037036.68879,1667.605057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,Belgium,BEL,1992,Summer,10045158.0,234781652436.47888,23372.61917,0.0,1.0,2.0,3.0,4.0,10.0,13.0,27.0,2.986513502326195e-07,2.687862152093576e-06,1.2777829821313069e-11,1.1500046839181762e-10,45.0,4.0,2511289.5,223225.73333333334
796,Brazil,BRA,1992,Summer,155900790.0,328187960948.3209,2105.107748,2.0,1.0,0.0,3.0,6.0,9.0,16.0,31.0,1.9243007043133007e-08,1.9884440611237443e-07,9.141103138979567e-12,9.445806576945553e-11,52.0,8.0,19487598.75,2998092.1153846155
888,Brunei Darussalam,BRN,1992,Summer,277416.0,4183548188.4813604,15080.41421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Burundi,BDI,1992,Summer,5743085.0,1083037670.331578,188.5811668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,Cameroon,CMR,1992,Summer,12128604.0,12071775381.082165,995.3144963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.6489943937488601e-07,0.0,1.6567571354369513e-10,3.0,0.0,0.0,4042868.0
797,Canada,CAN,1992,Summer,28371264.0,592387689250.3892,20879.84833,7.0,4.0,7.0,18.0,29.0,46.0,48.0,123.0,6.344447677762965e-07,4.335372579804693e-06,3.038550652998428e-11,2.0763429462155928e-10,227.0,36.0,788090.6666666666,124983.54185022027
798,Canada,CAN,1992,Winter,28371264.0,592387689250.3892,20879.84833,2.0,3.0,2.0,7.0,31.0,49.0,50.0,130.0,2.4672852080189304e-07,4.582101100606586e-06,1.1816585872771666e-11,2.1945088049433093e-10,241.0,14.0,2026518.857142857,117723.08713692946
856,Channel Islands,CHI,1992,Summer,142011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.041708036701382e-06,,0.0,2.0,0.0,0.0,71005.5
848,China,CHN,1992,Summer,1164970000.0,426915712708.731,366.4606923,16.0,22.0,16.0,54.0,36.0,41.0,37.0,114.0,4.6353124973175276e-08,9.785659716559225e-08,1.264886683541728e-10,2.6703163319214264e-10,227.0,108.0,10786759.25925926,5132026.431718062
849,China,CHN,1992,Winter,1164970000.0,426915712708.731,366.4606923,0.0,3.0,0.0,3.0,36.0,44.0,37.0,117.0,2.5751736096208486e-09,1.004317707752131e-07,7.02714824189849e-12,2.7405878143404113e-10,233.0,6.0,194161666.66666666,4999871.244635193
843,Colombia,COL,1992,Summer,33939039.0,58418985457.89552,1721.29168,0.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,2.9464593856060567e-08,1.767875631363634e-07,1.711772281154613e-11,1.027063368692768e-10,8.0,1.0,33939039.0,4242379.875
850,Cote d'Ivoire,CIV,1992,Summer,12838314.0,11152971316.260479,868.7255442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.789184779247493e-08,0.0,8.966220495358484e-11,2.0,0.0,0.0,6419157.0
831,Cuba,CUB,1992,Summer,10783748.0,22085858246.428574,2048.068839,14.0,6.0,11.0,31.0,31.0,23.0,23.0,77.0,2.874696255884318e-06,7.140374571067499e-06,1.4036131018369142e-09,3.4863938335949157e-09,162.0,65.0,165903.8153846154,66566.34567901235
889,Cyprus,CYP,1992,Summer,810431.0,9166033179.84837,11310.07227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Czechia,CZE,1992,Summer,10319123.0,34805013234.61789,3372.86543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Djibouti,DJI,1992,Summer,623197.0,478058304.8941723,767.1062359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6046290338368125e-06,0.0,2.0917950588085064e-09,1.0,0.0,0.0,623197.0
851,Dominican Republic,DOM,1992,Summer,7427340.0,11605382500.56498,1562.522047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.346377034039104e-07,0.0,8.616691435644775e-11,1.0,0.0,0.0,7427340.0
875,Ecuador,ECU,1992,Summer,10914222.0,18094238114.71584,1657.85872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
