Country_Name,Year,Country_Code,Gold,Silver,Bronze,Total,Season,GDP,Population,Gold_Net,Silver_Net,Bronze_Net,Total_Net
Kazakhstan,2004,KAZ,1.0,4.0,3.0,8.0,Summer,2874288.483,15012984.0,8.0,14.0,9.0,31.0
Uzbekistan,2004,UZB,2.0,1.0,2.0,5.0,Summer,465119.8869,25864350.0,4.0,3.0,5.0,12.0
Morocco,2004,MAR,2.0,1.0,0.0,3.0,Summer,1964080.078,30033125.0,6.0,4.0,9.0,19.0
Finland,2004,FIN,0.0,2.0,0.0,2.0,Summer,37772178.11,5228172.0,50.0,51.0,62.0,163.0
Ireland,2004,IRL,0.0,0.0,0.0,0.0,0,47754202.32,4070262.0,4.0,4.0,3.0,11.0
Suriname,2004,SUR,0.0,0.0,0.0,0.0,0,2906725.278,510572.0,1.0,0.0,1.0,2.0
Gabon,2004,GAB,0.0,0.0,0.0,0.0,0,5483144.907,1417110.0,0.0,0.0,0.0,0.0
Azerbaijan,2004,AZE,1.0,0.0,4.0,5.0,Summer,1045009.3790000001,8306500.0,3.0,1.0,5.0,9.0
Cyprus,2004,CYP,0.0,0.0,0.0,0.0,0,23792621.09,1018684.0,0.0,0.0,0.0,0.0
Kenya,2004,KEN,1.0,4.0,2.0,7.0,Summer,462618.21579999995,34791836.0,17.0,24.0,20.0,61.0
Belarus,2004,BLR,2.0,5.0,6.0,13.0,Summer,2378623.286,9730146.0,6.0,16.0,28.0,50.0
Tajikistan,2004,TJK,0.0,0.0,0.0,0.0,0,305266.8999,6801204.0,0.0,0.0,0.0,0.0
Russian Federation,2004,RUS,28.0,26.0,36.0,90.0,Summer,4102364.7460000003,144067316.0,111.0,93.0,92.0,296.0
Dominican Republic,2004,DOM,1.0,0.0,0.0,1.0,Summer,2468437.673,9043127.0,1.0,0.0,1.0,2.0
Djibouti,2004,DJI,0.0,0.0,0.0,0.0,0,813897.9436,818373.0,0.0,0.0,1.0,1.0
Afghanistan,2004,AFG,0.0,0.0,0.0,0.0,0,221657.6042,23553551.0,0.0,0.0,0.0,0.0
Singapore,2004,SGP,0.0,0.0,0.0,0.0,0,27608537.369999997,4166664.0,0.0,1.0,0.0,1.0
Senegal,2004,SEN,0.0,0.0,0.0,0.0,0,941873.8496,10698691.0,0.0,1.0,0.0,1.0
Mexico,2004,MEX,0.0,3.0,1.0,4.0,Summer,7525465.234,103945813.0,7.0,14.0,17.0,38.0
Mozambique,2004,MOZ,0.0,0.0,0.0,0.0,0,387476.4538,19694411.0,1.0,0.0,1.0,2.0
Ethiopia,2004,ETH,2.0,3.0,2.0,7.0,Summer,134542.48630000002,75301026.0,14.0,5.0,12.0,31.0
Japan,2004,JPN,16.0,9.0,12.0,37.0,Summer,38298980.17,127761000.0,102.0,84.0,107.0,293.0
Iraq,2004,IRQ,0.0,0.0,0.0,0.0,0,1314762.5590000001,27858948.0,0.0,0.0,1.0,1.0
Romania,2004,ROU,8.0,5.0,6.0,19.0,Summer,3494944.517,21451748.0,76.0,83.0,107.0,266.0
Burundi,2006,BDI,0.0,0.0,0.0,0.0,0,166276.2376,7658190.0,1.0,0.0,0.0,1.0
Serbia,2006,SRB,0.0,0.0,0.0,0.0,0,4382617.279,7411569.0,0.0,0.0,0.0,0.0
Canada,2006,CAN,6.0,9.0,6.0,21.0,Winter,40504060.73,32571174.0,62.0,92.0,90.0,244.0
Jordan,2006,JOR,0.0,0.0,0.0,0.0,0,2478291.944,6075548.0,0.0,0.0,0.0,0.0
Colombia,2006,COL,0.0,0.0,0.0,0.0,0,3778526.66,42772910.0,1.0,2.0,6.0,9.0
Senegal,2006,SEN,0.0,0.0,0.0,0.0,0,1038579.142,11263387.0,0.0,1.0,0.0,1.0
Finland,2006,FIN,0.0,6.0,3.0,9.0,Winter,41222602.0,5266268.0,50.0,57.0,65.0,172.0
Tajikistan,2006,TJK,0.0,0.0,0.0,0.0,0,401027.8425,7057417.0,0.0,0.0,0.0,0.0
Panama,2006,PAN,0.0,0.0,0.0,0.0,0,5385564.243,3368573.0,0.0,0.0,0.0,0.0
Israel,2006,ISR,0.0,0.0,0.0,0.0,0,22494642.09,7053700.0,1.0,1.0,4.0,6.0
Lithuania,2006,LTU,0.0,0.0,0.0,0.0,0,9230707.980999999,3269909.0,4.0,2.0,5.0,11.0
Ethiopia,2006,ETH,0.0,0.0,0.0,0.0,0,191751.2925,79691050.0,14.0,5.0,12.0,31.0
Ireland,2006,IRL,0.0,0.0,0.0,0.0,0,54329161.86,4273591.0,4.0,4.0,3.0,11.0
Sweden,2006,SWE,7.0,2.0,5.0,14.0,Winter,46593602.160000004,9080505.0,60.0,65.0,72.0,197.0
Poland,2006,POL,0.0,1.0,1.0,2.0,Winter,9035410.467,38141267.0,55.0,65.0,104.0,224.0
San Marino,2006,SMR,0.0,0.0,0.0,0.0,0,63692616.77,29959.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,2006,TTO,0.0,0.0,0.0,0.0,0,13340916.27,1376919.0,1.0,2.0,6.0,9.0
Australia,2006,AUS,1.0,0.0,1.0,2.0,Winter,36570720.370000005,20450966.0,88.0,100.0,120.0,308.0
Estonia,2006,EST,3.0,0.0,0.0,3.0,Winter,12639400.07,1346810.0,6.0,2.0,6.0,14.0
Iraq,2006,IRQ,0.0,0.0,0.0,0.0,0,2253547.113,28905607.0,0.0,0.0,1.0,1.0
Qatar,2006,QAT,0.0,0.0,0.0,0.0,0,59978861.21,1015060.0,0.0,0.0,2.0,2.0
Kenya,2006,KEN,0.0,0.0,0.0,0.0,0,699400.0778,36925253.0,17.0,24.0,20.0,61.0
Tunisia,2006,TUN,0.0,0.0,0.0,0.0,0,3279164.4110000003,10483558.0,1.0,2.0,3.0,6.0
Syrian Arab Republic,2006,SYR,0.0,0.0,0.0,0.0,0,7914771.494,19432009.0,1.0,1.0,1.0,3.0
Romania,2006,ROU,0.0,0.0,0.0,0.0,0,5757496.429,21193760.0,76.0,83.0,107.0,266.0
Thailand,2006,THA,0.0,0.0,0.0,0.0,0,3343784.451,66319525.0,5.0,2.0,10.0,17.0
Belgium,2006,BEL,0.0,0.0,0.0,0.0,0,38705106.800000004,10547958.0,7.0,14.0,21.0,42.0
Lebanon,2006,LBN,0.0,0.0,0.0,0.0,0,4665962.801,4719864.0,0.0,1.0,1.0,2.0
Kazakhstan,2006,KAZ,0.0,0.0,0.0,0.0,0,5291575.305000001,15308085.0,8.0,14.0,9.0,31.0
Russian Federation,2006,RUS,8.0,6.0,8.0,22.0,Winter,6920188.965,143049637.0,119.0,99.0,100.0,318.0
Azerbaijan,2006,AZE,0.0,0.0,0.0,0.0,0,2473081.819,8484550.0,3.0,1.0,5.0,9.0
Cameroon,2006,CMR,0.0,0.0,0.0,0.0,0,1177968.662,17751333.0,2.0,1.0,1.0,4.0
Singapore,2006,SGP,0.0,0.0,0.0,0.0,0,33769154.16,4401365.0,0.0,1.0,0.0,1.0
Brazil,2006,BRA,0.0,0.0,0.0,0.0,0,5866096.223999999,188820682.0,14.0,20.0,34.0,68.0
Austria,2006,AUT,9.0,7.0,7.0,23.0,Winter,40669326.96,8268641.0,48.0,62.0,67.0,177.0
Peru,2006,PER,0.0,0.0,0.0,0.0,0,3123320.159,28381078.0,0.0,3.0,0.0,3.0
Turkmenistan,2006,TKM,0.0,0.0,0.0,0.0,0,2074407.389,4954029.0,0.0,0.0,0.0,0.0
Gabon,2006,GAB,0.0,0.0,0.0,0.0,0,6873454.312,1502534.0,0.0,0.0,0.0,0.0
Spain,2006,ESP,0.0,0.0,0.0,0.0,0,28389078.580000002,44397319.0,28.0,35.0,28.0,91.0
India,2006,IND,0.0,0.0,0.0,0.0,0,802013.742,1172373788.0,2.0,2.0,4.0,8.0
Japan,2006,JPN,1.0,0.0,0.0,1.0,Winter,35991546.0,127854000.0,103.0,84.0,107.0,294.0
Liechtenstein,2006,LIE,0.0,0.0,0.0,0.0,0,114656174.5,34889.0,2.0,2.0,5.0,9.0
Eritrea,2006,ERI,0.0,0.0,0.0,0.0,0,420528.7398,2880093.0,0.0,0.0,1.0,1.0
Uzbekistan,2006,UZB,0.0,0.0,0.0,0.0,0,654283.8373,26488250.0,4.0,3.0,5.0,12.0
Dominican Republic,2006,DOM,0.0,0.0,0.0,0.0,0,4080050.027,9284168.0,1.0,0.0,1.0,2.0
Luxembourg,2006,LUX,0.0,0.0,0.0,0.0,0,90788800.49,472637.0,0.0,2.0,0.0,2.0
Italy,2006,ITA,5.0,0.0,6.0,11.0,Winter,33529726.6,58143979.0,136.0,110.0,140.0,386.0
Norway,2006,NOR,2.0,8.0,9.0,19.0,Winter,74148320.08,4660677.0,85.0,87.0,68.0,240.0
United States,2006,USA,9.0,9.0,7.0,25.0,Winter,46302000.88,298379912.0,512.0,420.0,356.0,1288.0
Iceland,2006,ISL,0.0,0.0,0.0,0.0,0,57492934.25,303782.0,0.0,0.0,2.0,2.0
Guyana,2006,GUY,0.0,0.0,0.0,0.0,0,3138082.7260000003,758367.0,0.0,0.0,1.0,1.0
Namibia,2006,NAM,0.0,0.0,0.0,0.0,0,4027961.7060000002,1986558.0,0.0,4.0,0.0,4.0
Montenegro,2006,MNE,0.0,0.0,0.0,0.0,0,4425678.873,615025.0,0.0,0.0,0.0,0.0
Cuba,2006,CUB,0.0,0.0,0.0,0.0,0,4336873.33,11260630.0,60.0,49.0,49.0,158.0
Mexico,2006,MEX,0.0,0.0,0.0,0.0,0,9125422.624,106886790.0,7.0,14.0,17.0,38.0
Hungary,2006,HUN,0.0,0.0,0.0,0.0,0,11489560.87,10071370.0,88.0,88.0,97.0,273.0
North Macedonia,2006,MKD,0.0,0.0,0.0,0.0,0,3362968.4189999998,2040228.0,0.0,0.0,1.0,1.0
Jamaica,2006,JAM,0.0,0.0,0.0,0.0,0,4435568.61,2689660.0,4.0,18.0,14.0,36.0
New Zealand,2006,NZL,0.0,0.0,0.0,0.0,0,26654593.2,4184600.0,28.0,14.0,26.0,68.0
Ecuador,2006,ECU,0.0,0.0,0.0,0.0,0,3340840.903,14009061.0,1.0,0.0,0.0,1.0
Cyprus,2006,CYP,0.0,0.0,0.0,0.0,0,26729324.22,1055438.0,0.0,0.0,0.0,0.0
Argentina,2006,ARG,0.0,0.0,0.0,0.0,0,5890978.001999999,39476851.0,2.0,8.0,12.0,22.0
France,2006,FRA,3.0,2.0,4.0,9.0,Winter,36470212.84,63628261.0,97.0,94.0,132.0,323.0
Ghana,2006,GHA,0.0,0.0,0.0,0.0,0,884941.3127,23098586.0,0.0,1.0,3.0,4.0
Belarus,2006,BLR,0.0,1.0,0.0,1.0,Winter,3847434.124,9604924.0,6.0,17.0,28.0,51.0
Ukraine,2006,UKR,0.0,0.0,2.0,2.0,Winter,2391323.9749999996,46787786.0,21.0,18.0,34.0,73.0
Uganda,2006,UGA,0.0,0.0,0.0,0.0,0,346768.461,28773227.0,1.0,3.0,2.0,6.0
Georgia,2006,GEO,0.0,0.0,0.0,0.0,0,1996057.129,3880347.0,2.0,2.0,8.0,12.0
Suriname,2006,SUR,0.0,0.0,0.0,0.0,0,5031158.465000001,522023.0,1.0,0.0,1.0,2.0
Mozambique,2006,MOZ,0.0,0.0,0.0,0.0,0,442558.692,20735982.0,1.0,0.0,1.0,2.0
Djibouti,2006,DJI,0.0,0.0,0.0,0.0,0,907817.9438,846947.0,0.0,0.0,1.0,1.0
Armenia,2006,ARM,0.0,0.0,0.0,0.0,0,2109526.2309999997,3026486.0,1.0,1.0,1.0,3.0
Morocco,2006,MAR,0.0,0.0,0.0,0.0,0,2200966.0640000002,30833022.0,6.0,4.0,9.0,19.0
Afghanistan,2006,AFG,0.0,0.0,0.0,0.0,0,274000.4865,25442944.0,0.0,0.0,0.0,0.0
Pakistan,2006,PAK,0.0,0.0,0.0,0.0,0,770843.3393999999,178069984.0,3.0,2.0,4.0,9.0
Austria,2008,AUT,0.0,1.0,2.0,3.0,Summer,51919983.58,8321496.0,48.0,63.0,69.0,180.0
Australia,2008,AUS,14.0,15.0,17.0,46.0,Summer,49679180.53,21249199.0,102.0,115.0,137.0,354.0
Tajikistan,2008,TJK,0.0,1.0,1.0,2.0,Summer,704655.3136999999,7324627.0,0.0,1.0,1.0,2.0
Estonia,2008,EST,1.0,1.0,0.0,2.0,Summer,18204966.48,1337090.0,7.0,3.0,6.0,16.0
Argentina,2008,ARG,2.0,0.0,4.0,6.0,Summer,8977506.851,40273769.0,4.0,8.0,16.0,28.0
Iraq,2008,IRQ,0.0,0.0,0.0,0.0,0,4504508.094,29218381.0,0.0,0.0,1.0,1.0
France,2008,FRA,7.0,16.0,20.0,43.0,Summer,45515961.75,64379696.0,104.0,110.0,152.0,366.0
Hungary,2008,HUN,3.0,5.0,2.0,10.0,Summer,15772330.08,10038188.0,91.0,93.0,99.0,283.0
Afghanistan,2008,AFG,0.0,0.0,1.0,1.0,Summer,387849.1743,26427199.0,0.0,0.0,1.0,1.0
New Zealand,2008,NZL,3.0,2.0,4.0,9.0,Summer,31252962.56,4259800.0,31.0,16.0,30.0,77.0
Lithuania,2008,LTU,0.0,3.0,2.0,5.0,Summer,14944996.649999999,3198231.0,4.0,5.0,7.0,16.0
Finland,2008,FIN,1.0,1.0,2.0,4.0,Summer,53772794.24,5313399.0,51.0,58.0,67.0,176.0
Belgium,2008,BEL,2.0,0.0,0.0,2.0,Summer,48303397.96,10709973.0,9.0,14.0,21.0,44.0
Senegal,2008,SEN,0.0,0.0,0.0,0.0,0,1419531.034,11872929.0,0.0,1.0,0.0,1.0
United States,2008,USA,36.0,39.0,37.0,112.0,Summer,48570045.980000004,304093966.0,548.0,459.0,393.0,1400.0
Ethiopia,2008,ETH,4.0,2.0,1.0,7.0,Summer,320861.08969999995,84357105.0,18.0,7.0,13.0,38.0
Cameroon,2008,CMR,1.0,0.0,0.0,1.0,Summer,1476009.215,18777081.0,3.0,1.0,1.0,5.0
Mexico,2008,MEX,2.0,0.0,2.0,4.0,Summer,10119836.209999999,109684489.0,9.0,14.0,19.0,42.0
Israel,2008,ISR,0.0,0.0,1.0,1.0,Summer,30173361.59,7308800.0,1.0,1.0,5.0,7.0
Kenya,2008,KEN,6.0,4.0,6.0,16.0,Summer,915998.9157,39186895.0,23.0,28.0,26.0,77.0
Romania,2008,ROU,4.0,1.0,4.0,9.0,Summer,10435043.98,20537875.0,80.0,84.0,111.0,275.0
Ireland,2008,IRL,0.0,1.0,2.0,3.0,Summer,61353106.56,4489544.0,4.0,5.0,5.0,14.0
Serbia,2008,SRB,0.0,1.0,2.0,3.0,Summer,7101040.141000001,7350222.0,0.0,1.0,2.0,3.0
Uzbekistan,2008,UZB,0.0,1.0,3.0,4.0,Summer,1082286.0250000001,27302800.0,4.0,4.0,8.0,16.0
Brazil,2008,BRA,3.0,4.0,10.0,17.0,Summer,8801599.484000001,192672317.0,17.0,24.0,44.0,85.0
Suriname,2008,SUR,0.0,0.0,0.0,0.0,0,6616815.126,533938.0,1.0,0.0,1.0,2.0
Morocco,2008,MAR,0.0,1.0,1.0,2.0,Summer,2889220.9469999997,31634992.0,6.0,5.0,10.0,21.0
San Marino,2008,SMR,0.0,0.0,0.0,0.0,0,77962143.99,30700.0,0.0,0.0,0.0,0.0
Gabon,2008,GAB,0.0,0.0,0.0,0.0,0,9732227.428,1599978.0,0.0,0.0,0.0,0.0
Guyana,2008,GUY,0.0,0.0,0.0,0.0,0,4011387.554,754150.0,0.0,0.0,1.0,1.0
Namibia,2008,NAM,0.0,0.0,0.0,0.0,0,4222347.68,2038552.0,0.0,4.0,0.0,4.0
Burundi,2008,BDI,0.0,0.0,0.0,0.0,0,194710.64010000002,8278109.0,1.0,0.0,0.0,1.0
Cyprus,2008,CYP,0.0,0.0,0.0,0.0,0,35397363.28,1092390.0,0.0,0.0,0.0,0.0
Ghana,2008,GHA,0.0,0.0,0.0,0.0,0,1178927.868,24326087.0,0.0,1.0,3.0,4.0
Kazakhstan,2008,KAZ,2.0,3.0,4.0,9.0,Summer,8458017.154,15776938.0,10.0,17.0,13.0,40.0
Qatar,2008,QAT,0.0,0.0,0.0,0.0,0,79811597.74,1444277.0,0.0,0.0,2.0,2.0
Djibouti,2008,DJI,0.0,0.0,0.0,0.0,0,1131635.726,882886.0,0.0,0.0,1.0,1.0
Thailand,2008,THA,2.0,2.0,2.0,6.0,Summer,4327797.6,67328239.0,7.0,4.0,12.0,23.0
Syrian Arab Republic,2008,SYR,0.0,0.0,0.0,0.0,0,10155973.67,21474059.0,1.0,1.0,1.0,3.0
Montenegro,2008,MNE,0.0,0.0,0.0,0.0,0,7367751.909,616969.0,0.0,0.0,0.0,0.0
Mozambique,2008,MOZ,0.0,0.0,0.0,0.0,0,574770.7481999999,21845571.0,1.0,0.0,1.0,2.0
Russian Federation,2008,RUS,24.0,13.0,23.0,60.0,Summer,11635272.46,142742366.0,143.0,112.0,123.0,378.0
Japan,2008,JPN,9.0,8.0,8.0,25.0,Summer,39876303.97,128063000.0,112.0,92.0,115.0,319.0
Dominican Republic,2008,DOM,1.0,1.0,0.0,2.0,Summer,5053324.5770000005,9522948.0,2.0,1.0,1.0,4.0
Jordan,2008,JOR,0.0,0.0,0.0,0.0,0,3415965.057,6632873.0,0.0,0.0,0.0,0.0
Azerbaijan,2008,AZE,1.0,1.0,4.0,6.0,Summer,5574603.801999999,8763400.0,4.0,2.0,9.0,15.0
Trinidad and Tobago,2008,TTO,1.0,1.0,0.0,2.0,Summer,20011148.270000003,1392803.0,2.0,3.0,6.0,11.0
Peru,2008,PER,0.0,0.0,0.0,0.0,0,4184885.982,28806185.0,0.0,3.0,0.0,3.0
Ecuador,2008,ECU,0.0,1.0,0.0,1.0,Summer,4260433.184,14496797.0,1.0,1.0,0.0,2.0
Canada,2008,CAN,3.0,9.0,8.0,20.0,Summer,46710505.58,33247118.0,65.0,101.0,98.0,264.0
Eritrea,2008,ERI,0.0,0.0,0.0,0.0,0,459178.4027,3005779.0,0.0,0.0,1.0,1.0
Luxembourg,2008,LUX,0.0,0.0,0.0,0.0,0,120422137.9,488650.0,0.0,2.0,0.0,2.0
Panama,2008,PAN,1.0,0.0,0.0,1.0,Summer,7197110.786,3495276.0,1.0,0.0,0.0,1.0
Iceland,2008,ISL,0.0,1.0,0.0,1.0,Summer,56943370.45,317414.0,0.0,1.0,2.0,3.0
Singapore,2008,SGP,0.0,1.0,0.0,1.0,Summer,40007469.26,4839396.0,0.0,2.0,0.0,2.0
Turkmenistan,2008,TKM,0.0,0.0,0.0,0.0,0,3778668.539,5100083.0,0.0,0.0,0.0,0.0
Cuba,2008,CUB,3.0,10.0,17.0,30.0,Summer,4992824.494000001,11276609.0,63.0,59.0,66.0,188.0
Georgia,2008,GEO,3.0,2.0,2.0,7.0,Summer,3324735.8789999997,3848449.0,5.0,4.0,10.0,19.0
Armenia,2008,ARM,0.0,1.0,4.0,5.0,Summer,3908949.06,2983421.0,1.0,2.0,5.0,8.0
Ukraine,2008,UKR,7.0,4.0,11.0,22.0,Summer,4066547.852,46258189.0,28.0,22.0,45.0,95.0
Jamaica,2008,JAM,5.0,4.0,2.0,11.0,Summer,5056258.245,2711373.0,9.0,22.0,16.0,47.0
Belarus,2008,BLR,3.0,4.0,7.0,14.0,Summer,6377369.732,9527985.0,9.0,21.0,35.0,65.0
North Macedonia,2008,MKD,0.0,0.0,0.0,0.0,0,4841251.693999999,2046898.0,0.0,0.0,1.0,1.0
Uganda,2008,UGA,0.0,0.0,0.0,0.0,0,473302.8298,30509862.0,1.0,3.0,2.0,6.0
Italy,2008,ITA,8.0,9.0,10.0,27.0,Summer,40944912.42,58826731.0,144.0,119.0,150.0,413.0
Poland,2008,POL,4.0,5.0,2.0,11.0,Summer,13996025.15,38125759.0,59.0,70.0,106.0,235.0
Spain,2008,ESP,5.0,11.0,3.0,19.0,Summer,35510722.23,45954106.0,33.0,46.0,31.0,110.0
Pakistan,2008,PAK,0.0,0.0,0.0,0.0,0,914731.4893,185931955.0,3.0,2.0,4.0,9.0
Liechtenstein,2008,LIE,0.0,0.0,0.0,0.0,0,143539248.2,35401.0,2.0,2.0,5.0,9.0
Lebanon,2008,LBN,0.0,0.0,0.0,0.0,0,5957696.754,4887613.0,0.0,1.0,1.0,2.0
Norway,2008,NOR,3.0,5.0,1.0,9.0,Summer,96944095.61,4768212.0,88.0,92.0,69.0,249.0
Colombia,2008,COL,0.0,2.0,1.0,3.0,Summer,5527449.953000001,43815313.0,1.0,4.0,7.0,12.0
India,2008,IND,1.0,0.0,2.0,3.0,Summer,993503.7725,1206734806.0,3.0,2.0,6.0,11.0
Tunisia,2008,TUN,1.0,0.0,0.0,1.0,Summer,4200315.819999999,10680380.0,2.0,2.0,3.0,7.0
Sweden,2008,SWE,0.0,4.0,1.0,5.0,Summer,56152552.34,9219637.0,60.0,69.0,73.0,202.0
Italy,2010,ITA,1.0,1.0,3.0,5.0,Winter,36035645.0,59277417.0,145.0,120.0,153.0,418.0
Guyana,2010,GUY,0.0,0.0,0.0,0.0,0,4589873.241,747932.0,0.0,0.0,1.0,1.0
Montenegro,2010,MNE,0.0,0.0,0.0,0.0,0,6688482.399999999,619428.0,0.0,0.0,0.0,0.0
Ukraine,2010,UKR,0.0,0.0,0.0,0.0,0,3078429.932,45870741.0,28.0,22.0,45.0,95.0
Austria,2010,AUT,4.0,6.0,6.0,16.0,Winter,46903761.59,8363404.0,52.0,69.0,75.0,196.0
United States,2010,USA,9.0,15.0,13.0,37.0,Winter,48650643.129999995,309327143.0,557.0,474.0,406.0,1437.0
Norway,2010,NOR,9.0,8.0,6.0,23.0,Winter,87693790.07000001,4889252.0,97.0,100.0,75.0,272.0
San Marino,2010,SMR,0.0,0.0,0.0,0.0,0,59517032.74,31608.0,0.0,0.0,0.0,0.0
Canada,2010,CAN,14.0,7.0,5.0,26.0,Winter,47562083.43,34004889.0,79.0,108.0,103.0,290.0
Brazil,2010,BRA,0.0,0.0,0.0,0.0,0,11249464.540000001,196353492.0,17.0,24.0,44.0,85.0
Spain,2010,ESP,0.0,0.0,0.0,0.0,0,30532480.51,46576897.0,33.0,46.0,31.0,110.0
Uzbekistan,2010,UZB,0.0,0.0,0.0,0.0,0,1742349.256,28562400.0,4.0,4.0,8.0,16.0
Eritrea,2010,ERI,0.0,0.0,0.0,0.0,0,504972.4602,3147727.0,0.0,0.0,1.0,1.0
Israel,2010,ISR,0.0,0.0,0.0,0.0,0,31266605.32,7623600.0,1.0,1.0,5.0,7.0
Morocco,2010,MAR,0.0,0.0,0.0,0.0,0,2835217.773,32464865.0,6.0,5.0,10.0,21.0
Ethiopia,2010,ETH,0.0,0.0,0.0,0.0,0,335438.4953,89237791.0,18.0,7.0,13.0,38.0
Afghanistan,2010,AFG,0.0,0.0,0.0,0.0,0,554595.2002000001,28189672.0,0.0,0.0,1.0,1.0
Armenia,2010,ARM,0.0,0.0,0.0,0.0,0,3143029.202,2946293.0,1.0,2.0,5.0,8.0
Lithuania,2010,LTU,0.0,0.0,0.0,0.0,0,11987508.41,3097282.0,4.0,5.0,7.0,16.0
Colombia,2010,COL,0.0,0.0,0.0,0.0,0,6394198.705,44816108.0,1.0,4.0,7.0,12.0
Uganda,2010,UGA,0.0,0.0,0.0,0.0,0,824737.6784000001,32341728.0,1.0,3.0,2.0,6.0
Pakistan,2010,PAK,0.0,0.0,0.0,0.0,0,911090.4448,194454498.0,3.0,2.0,4.0,9.0
Argentina,2010,ARG,0.0,0.0,0.0,0.0,0,10385964.43,40788453.0,4.0,8.0,16.0,28.0
Suriname,2010,SUR,0.0,0.0,0.0,0.0,0,7999556.9290000005,546080.0,1.0,0.0,1.0,2.0
Senegal,2010,SEN,0.0,0.0,0.0,0.0,0,1286604.8679999998,12530121.0,0.0,1.0,0.0,1.0
Luxembourg,2010,LUX,0.0,0.0,0.0,0.0,0,110885991.4,506953.0,0.0,2.0,0.0,2.0
Jordan,2010,JOR,0.0,0.0,0.0,0.0,0,3914701.234,6931258.0,0.0,0.0,0.0,0.0
Tajikistan,2010,TJK,0.0,0.0,0.0,0.0,0,740270.5562,7621779.0,0.0,1.0,1.0,2.0
Iceland,2010,ISL,0.0,0.0,0.0,0.0,0,43237072.95,318041.0,0.0,1.0,2.0,3.0
Liechtenstein,2010,LIE,0.0,0.0,0.0,0.0,0,141467641.20000002,35926.0,2.0,2.0,5.0,9.0
Finland,2010,FIN,0.0,1.0,4.0,5.0,Winter,46505303.18,5363352.0,51.0,59.0,71.0,181.0
France,2010,FRA,2.0,3.0,6.0,11.0,Winter,40676064.79,65030575.0,106.0,113.0,158.0,377.0
Mozambique,2010,MOZ,0.0,0.0,0.0,0.0,0,481268.18,23073723.0,1.0,0.0,1.0,2.0
Panama,2010,PAN,0.0,0.0,0.0,0.0,0,8124558.307,3623617.0,1.0,0.0,0.0,1.0
Dominican Republic,2010,DOM,0.0,0.0,0.0,0.0,0,5509566.837,9775755.0,2.0,1.0,1.0,4.0
Djibouti,2010,DJI,0.0,0.0,0.0,0.0,0,1227820.853,919199.0,0.0,0.0,1.0,1.0
Russian Federation,2010,RUS,3.0,5.0,7.0,15.0,Winter,10674996.09,142849468.0,146.0,117.0,130.0,393.0
Sweden,2010,SWE,5.0,2.0,4.0,11.0,Winter,52869044.29,9378126.0,65.0,71.0,77.0,213.0
Ghana,2010,GHA,0.0,0.0,0.0,0.0,0,1258949.23,25574719.0,0.0,1.0,3.0,4.0
Georgia,2010,GEO,0.0,0.0,0.0,0.0,0,3233295.943,3786695.0,5.0,4.0,10.0,19.0
Azerbaijan,2010,AZE,0.0,0.0,0.0,0.0,0,5843533.768,9054332.0,4.0,2.0,9.0,15.0
Mexico,2010,MEX,0.0,0.0,0.0,0.0,0,9399970.908,112532401.0,9.0,14.0,19.0,42.0
Syrian Arab Republic,2010,SYR,0.0,0.0,0.0,0.0,0,11304644.93,22337563.0,1.0,1.0,1.0,3.0
North Macedonia,2010,MKD,0.0,0.0,0.0,0.0,0,4577688.755,2055004.0,0.0,0.0,1.0,1.0
Japan,2010,JPN,0.0,3.0,2.0,5.0,Winter,44968156.230000004,128070000.0,112.0,95.0,117.0,324.0
Gabon,2010,GAB,0.0,0.0,0.0,0.0,0,8399596.703,1711105.0,0.0,0.0,0.0,0.0
Qatar,2010,QAT,0.0,0.0,0.0,0.0,0,73021309.75,1713504.0,0.0,0.0,2.0,2.0
Ecuador,2010,ECU,0.0,0.0,0.0,0.0,0,4640246.3440000005,14989585.0,1.0,1.0,0.0,2.0
Cyprus,2010,CYP,0.0,0.0,0.0,0.0,0,31105398.44,1129686.0,0.0,0.0,0.0,0.0
Belgium,2010,BEL,0.0,0.0,0.0,0.0,0,44184946.35,10895586.0,9.0,14.0,21.0,44.0
Lebanon,2010,LBN,0.0,0.0,0.0,0.0,0,7695245.415,4995800.0,0.0,1.0,1.0,2.0
Hungary,2010,HUN,0.0,0.0,0.0,0.0,0,13217504.6,10000023.0,91.0,93.0,99.0,283.0
Cuba,2010,CUB,0.0,0.0,0.0,0.0,0,5275532.601,11290417.0,63.0,59.0,66.0,188.0
Kenya,2010,KEN,0.0,0.0,0.0,0.0,0,1093638.9610000001,41517895.0,23.0,28.0,26.0,77.0
Tunisia,2010,TUN,0.0,0.0,0.0,0.0,0,4241011.91,10895063.0,2.0,2.0,3.0,7.0
Jamaica,2010,JAM,0.0,0.0,0.0,0.0,0,4835793.638,2733896.0,9.0,22.0,16.0,47.0
Romania,2010,ROU,0.0,0.0,0.0,0.0,0,8397809.173,20246871.0,80.0,84.0,111.0,275.0
Poland,2010,POL,1.0,3.0,2.0,6.0,Winter,12504250.190000001,38042794.0,60.0,73.0,108.0,241.0
Estonia,2010,EST,0.0,1.0,0.0,1.0,Winter,14663044.610000001,1331475.0,7.0,4.0,6.0,17.0
