Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Weighted_Medal_Score,Medal_count_per_GDP,Medal_count_per_capita,Medal_score_per_GDP,Medal_score_per_capita,net_medal_count,net_gold,net_silver,net_bronze,net_medal_score
Hungary,HUN,Summer,1968,0.0,10255815.0,0.0,10,10,12,32,30,20,12,62,0.0,3.1201810875098663e-06,0.0,6.045350857050366e-06,75,26,25,24,152
India,IND,Summer,1968,99516.83612,533431909.0,0.0001865595860333,0,0,1,1,0,0,1,1,1.0048550968744364e-05,1.874653508963596e-09,1.0048550968744364e-05,1.874653508963596e-09,3,1,1,1,6
Italy,ITA,Summer,1968,1651939.377,53235750.0,0.031030639692312,3,4,9,16,9,8,9,26,9.685585453539316e-06,3.0054991241787706e-07,1.573907636200139e-05,4.883936076790503e-07,152,49,46,57,296
Italy,ITA,Summer,1968,1651939.377,53235750.0,0.031030639692312,3,4,9,16,9,8,9,26,9.685585453539316e-06,3.0054991241787706e-07,1.573907636200139e-05,4.883936076790503e-07,168,52,50,66,322
Italy,ITA,Winter,1968,1651939.377,53235750.0,0.031030639692312,4,0,0,4,12,0,0,12,2.4213963633848294e-06,7.513747810446928e-08,7.264189090154488e-06,2.2541243431340785e-07,172,56,50,66,334
Italy,ITA,Winter,1968,1651939.377,53235750.0,0.031030639692312,4,0,0,4,12,0,0,12,2.4213963633848294e-06,7.513747810446928e-08,7.264189090154488e-06,2.2541243431340785e-07,176,60,50,66,346
Jamaica,JAM,Summer,1968,598100.6359,1812209.0,0.3300395461561001,0,1,0,1,0,2,0,2,1.6719594328724237e-06,5.518127324166252e-07,3.3439188657448477e-06,1.1036254648332504e-06,1,0,1,0,2
Japan,JPN,Summer,1968,1451337.703,101011000.0,0.014368115383473,11,7,7,25,33,14,7,54,1.7225487871171222e-05,2.474977972696043e-07,3.720705380172984e-05,5.345952421023453e-07,72,31,19,22,153
Kenya,KEN,Summer,1968,127502.4628,10613877.0,0.0120128076479499,3,4,2,9,9,8,2,19,7.05868718325651e-05,8.479465137951005e-07,0.0001490167294243,1.7901093069007678e-06,10,3,4,3,20
"Korea, Rep.",KOR,Summer,1968,198431.298,30838302.0,0.0064345727595507,0,1,1,2,0,2,1,3,1.0079055170016575e-05,6.485441383899801e-08,1.5118582755024864e-05,9.728162075849701e-08,5,0,3,2,8
Mexico,MEX,Summer,1968,622425.0634,47170337.0,0.0131952642907766,3,3,3,9,9,6,3,18,1.4459571969736334e-05,1.9079787367217666e-07,2.8919143939472668e-05,3.815957473443533e-07,11,3,3,5,20
New Zealand,NZL,Summer,1968,1885156.152,2748100.0,0.6859852814671955,1,0,2,3,3,0,2,5,1.5913801075933365e-06,1.0916633310287107e-06,2.6523001793222278e-06,1.8194388850478512e-06,11,6,0,5,23
Norway,NOR,Summer,1968,2662117.492,3816486.0,0.6975310513388494,1,1,0,2,3,2,0,5,7.512816417796183e-07,5.24042273442114e-07,1.8782041044490456e-06,1.310105683605285e-06,31,12,13,6,68
Norway,NOR,Summer,1968,2662117.492,3816486.0,0.6975310513388494,1,1,0,2,3,2,0,5,7.512816417796183e-07,5.24042273442114e-07,1.8782041044490456e-06,1.310105683605285e-06,33,13,14,6,73
Norway,NOR,Winter,1968,2662117.492,3816486.0,0.6975310513388494,6,6,2,14,18,12,2,32,5.258971492457329e-06,3.668295914094798e-06,1.2020506268473894e-05,8.384676375073825e-06,47,19,20,8,105
Norway,NOR,Winter,1968,2662117.492,3816486.0,0.6975310513388494,6,6,2,14,18,12,2,32,5.258971492457329e-06,3.668295914094798e-06,1.2020506268473894e-05,8.384676375073825e-06,61,25,26,10,137
Pakistan,PAK,Summer,1968,143287.94629999998,56124743.0,0.00255302632388,1,0,0,1,3,0,0,3,6.978954097829792e-06,1.781745352490968e-08,2.0936862293489376e-05,5.3452360574729044e-08,4,2,1,1,9
Poland,POL,Summer,1968,0.0,32294655.0,0.0,5,2,11,18,15,4,11,30,0.0,5.573677749460398e-07,0.0,9.289462915767332e-07,87,20,22,45,149
Romania,ROU,Summer,1968,0.0,19799831.0,0.0,4,6,5,15,12,12,5,29,0.0,7.575822238078699e-07,0.0,1.4646589660285483e-06,37,9,11,17,66
Romania,ROU,Summer,1968,0.0,19799831.0,0.0,4,6,5,15,12,12,5,29,0.0,7.575822238078699e-07,0.0,1.4646589660285483e-06,52,13,17,22,95
Romania,ROU,Winter,1968,0.0,19799831.0,0.0,0,0,1,1,0,0,1,1,0.0,5.050548158719132e-08,0.0,5.050548158719132e-08,53,13,17,23,96
Romania,ROU,Winter,1968,0.0,19799831.0,0.0,0,0,1,1,0,0,1,1,0.0,5.050548158719132e-08,0.0,5.050548158719132e-08,54,13,17,24,97
Sweden,SWE,Summer,1968,3926409.001,7912273.0,0.4962428623228749,2,1,1,4,6,2,1,9,1.018742570878698e-06,5.055437293430093e-07,2.2921707844770703e-06,1.137473391021771e-06,60,20,19,21,119
Sweden,SWE,Summer,1968,3926409.001,7912273.0,0.4962428623228749,2,1,1,4,6,2,1,9,1.018742570878698e-06,5.055437293430093e-07,2.2921707844770703e-06,1.137473391021771e-06,64,22,20,22,128
Sweden,SWE,Winter,1968,3926409.001,7912273.0,0.4962428623228749,3,2,3,8,9,4,3,16,2.037485141757396e-06,1.0110874586860183e-06,4.074970283514792e-06,2.022174917372037e-06,72,25,22,25,144
Sweden,SWE,Winter,1968,3926409.001,7912273.0,0.4962428623228749,3,2,3,8,9,4,3,16,2.037485141757396e-06,1.0110874586860183e-06,4.074970283514792e-06,2.022174917372037e-06,80,28,24,28,160
Tunisia,TUN,Summer,1968,253848.674,4785003.0,0.0530508912951569,1,0,1,2,3,0,1,4,7.87870965991337e-06,4.179725697141674e-07,1.575741931982674e-05,8.359451394283348e-07,4,1,1,2,7
Turkiye,TUR,Summer,1968,516466.80630000005,33884075.0,0.0152421692579773,2,0,0,2,6,0,0,6,3.872465714356597e-06,5.902477786393757e-08,1.161739714306979e-05,1.770743335918127e-07,17,11,5,1,44
Uganda,UGA,Summer,1968,107031.3041,9696370.0,0.0110382858843051,0,1,1,2,0,2,1,3,1.8686121941776847e-05,2.0626275606232025e-07,2.8029182912665268e-05,3.093941340934804e-07,2,0,1,1,3
United Kingdom,GBR,Summer,1968,1951758.596,55211700.0,0.0353504528206883,5,5,3,13,15,10,3,28,6.660659789915945e-06,2.354573396580797e-07,1.434603647058819e-05,5.071388854174025e-07,71,17,35,19,140
United States,USA,Summer,1968,4695923.39,200706000.0,0.0233970254501609,45,28,34,107,135,56,34,225,2.278572095700224e-05,5.331180931312467e-07,4.791389920864957e-05,1.1210427192012197e-06,463,193,134,136,983
United States,USA,Summer,1968,4695923.39,200706000.0,0.0233970254501609,45,28,34,107,135,56,34,225,2.278572095700224e-05,5.331180931312467e-07,4.791389920864957e-05,1.1210427192012197e-06,570,238,162,170,1208
United States,USA,Winter,1968,4695923.39,200706000.0,0.0233970254501609,1,5,1,7,3,10,1,14,1.4906546420468756e-06,3.487688459737128e-08,2.9813092840937517e-06,6.975376919474256e-08,577,239,167,171,1222
United States,USA,Winter,1968,4695923.39,200706000.0,0.0233970254501609,1,5,1,7,3,10,1,14,1.4906546420468756e-06,3.487688459737128e-08,2.9813092840937517e-06,6.975376919474256e-08,584,240,172,172,1236
"Venezuela, RB",VEN,Summer,1968,940201.4199,10672654.0,0.0880944346082989,1,0,0,1,3,0,0,3,1.0636018823566126e-06,9.369740647452826e-08,3.190805647069838e-06,2.810922194235848e-07,2,1,0,1,4
Argentina,ARG,Summer,1972,1411176.664,24612794.0,0.0573350861344713,0,1,0,1,0,2,0,2,7.086284981254479e-07,4.062927597736364e-08,1.417256996250896e-06,8.125855195472728e-08,6,0,3,3,9
Australia,AUS,Summer,1972,3949461.643,13177000.0,0.299723885785839,8,7,2,17,24,14,2,40,4.304384125398632e-06,1.290126735979358e-06,1.012796264799678e-05,3.0355923199514306e-06,74,27,24,23,152
Austria,AUT,Summer,1972,2924048.879,7544201.0,0.3875889413603905,0,1,2,3,0,2,2,4,1.0259746413767116e-06,3.9765642511380605e-07,1.367966188502282e-06,5.30208566818408e-07,61,14,24,23,113
Austria,AUT,Summer,1972,2924048.879,7544201.0,0.3875889413603905,0,1,2,3,0,2,2,4,1.0259746413767116e-06,3.9765642511380605e-07,1.367966188502282e-06,5.30208566818408e-07,64,14,25,25,117
Austria,AUT,Winter,1972,2924048.879,7544201.0,0.3875889413603905,1,2,2,5,3,4,2,9,1.7099577356278524e-06,6.627607085230099e-07,3.0779239241301345e-06,1.192969275341418e-06,69,15,27,27,126
Austria,AUT,Winter,1972,2924048.879,7544201.0,0.3875889413603905,1,2,2,5,3,4,2,9,1.7099577356278524e-06,6.627607085230099e-07,3.0779239241301345e-06,1.192969275341418e-06,74,16,29,29,135
Belgium,BEL,Summer,1972,3831631.9,9711115.0,0.3945614792946021,0,2,0,2,0,4,0,4,5.219708083127714e-07,2.059495742764863e-07,1.0439416166255428e-06,4.118991485529726e-07,11,2,5,4,20
Brazil,BRA,Summer,1972,577451.5371999999,101194394.0,0.0057063589629283,0,0,2,2,0,0,2,2,3.4634941136320874e-06,1.9763940678373945e-08,3.4634941136320874e-06,1.9763940678373945e-08,8,0,1,7,9
Canada,CAN,Summer,1972,5089587.902,22218463.0,0.2290702062514405,0,2,3,5,0,4,3,7,9.82397808285265e-07,2.2503806856486882e-07,1.375356931599371e-06,3.150532959908163e-07,45,12,20,13,89
Canada,CAN,Summer,1972,5089587.902,22218463.0,0.2290702062514405,0,2,3,5,0,4,3,7,9.82397808285265e-07,2.2503806856486882e-07,1.375356931599371e-06,3.150532959908163e-07,50,12,22,16,96
Canada,CAN,Winter,1972,5089587.902,22218463.0,0.2290702062514405,0,1,0,1,0,2,0,2,1.96479561657053e-07,4.5007613712973765e-08,3.92959123314106e-07,9.001522742594753e-08,51,12,23,16,98
Canada,CAN,Winter,1972,5089587.902,22218463.0,0.2290702062514405,0,1,0,1,0,2,0,2,1.96479561657053e-07,4.5007613712973765e-08,3.92959123314106e-07,9.001522742594753e-08,52,12,24,16,100
Colombia,COL,Summer,1972,395987.6223,21898055.0,0.0180832326112981,0,1,2,3,0,2,2,4,7.5759943772363715e-06,1.36998468585452e-07,1.0101325836315164e-05,1.8266462478060266e-07,3,0,1,2,4
Cuba,CUB,Summer,1972,887217.1977,9169289.0,0.096759650361113,3,1,4,8,9,2,4,15,9.016957764952035e-06,8.724776806576824e-07,1.6906795809285065e-05,1.6358956512331546e-06,13,3,6,4,25
Ethiopia,ETH,Summer,1972,0.0,29891328.0,0.0,0,0,2,2,0,0,2,2,0.0,6.690903796579396e-08,0.0,6.690903796579396e-08,6,3,1,2,13
Finland,FIN,Summer,1972,3177645.701,4639657.0,0.6848880641392241,3,1,4,8,9,2,4,15,2.517587155006744e-06,1.7242653928943454e-06,4.720475915637645e-06,3.2329976116768976e-06,82,25,25,32,157
Finland,FIN,Summer,1972,3177645.701,4639657.0,0.6848880641392241,3,1,4,8,9,2,4,15,2.517587155006744e-06,1.7242653928943454e-06,4.720475915637645e-06,3.2329976116768976e-06,90,28,26,36,172
Finland,FIN,Winter,1972,3177645.701,4639657.0,0.6848880641392241,0,4,1,5,0,8,1,9,1.573491971879215e-06,1.077665870558966e-06,2.832285549382587e-06,1.9397985670061385e-06,95,28,30,37,181
Finland,FIN,Winter,1972,3177645.701,4639657.0,0.6848880641392241,0,4,1,5,0,8,1,9,1.573491971879215e-06,1.077665870558966e-06,2.832285549382587e-06,1.9397985670061385e-06,100,28,34,38,190
France,FRA,Summer,1972,3865925.4,52637888.0,0.073443778747354,2,4,7,13,6,8,7,21,3.362713620909498e-06,2.469703951647908e-07,5.432075849161497e-06,3.989521768046621e-07,121,34,44,43,233
France,FRA,Summer,1972,3865925.4,52637888.0,0.073443778747354,2,4,7,13,6,8,7,21,3.362713620909498e-06,2.469703951647908e-07,5.432075849161497e-06,3.989521768046621e-07,134,36,48,50,254
France,FRA,Winter,1972,3865925.4,52637888.0,0.073443778747354,0,1,2,3,0,2,2,4,7.760108355944996e-07,5.699316811495172e-08,1.0346811141259994e-06,7.599089081993564e-08,137,36,49,52,258
France,FRA,Winter,1972,3865925.4,52637888.0,0.073443778747354,0,1,2,3,0,2,2,4,7.760108355944996e-07,5.699316811495172e-08,1.0346811141259994e-06,7.599089081993564e-08,140,36,50,54,262
Ghana,GHA,Summer,1972,225528.9099,9365952.0,0.0240796568143847,0,0,1,1,0,0,1,1,4.434021343176811e-06,1.067697122513547e-07,4.434021343176811e-06,1.067697122513547e-07,3,0,1,2,4
Hungary,HUN,Summer,1972,0.0,10398489.0,0.0,6,13,16,35,18,26,16,60,0.0,3.365873637987212e-06,0.0,5.770069093692363e-06,110,32,38,40,212
India,IND,Summer,1972,122612.4534,582837973.0,0.0002103714223849,0,0,1,1,0,0,1,1,8.155778408068294e-06,1.715742704362195e-09,8.155778408068294e-06,1.715742704362195e-09,4,1,1,2,7
Italy,ITA,Summer,1972,2671137.314,54381345.0,0.0491186327590831,5,3,10,18,15,6,10,31,6.738702613923351e-06,3.309958589659745e-07,1.1605543390645771e-05,5.700484237747338e-07,194,65,53,76,377
Italy,ITA,Summer,1972,2671137.314,54381345.0,0.0491186327590831,5,3,10,18,15,6,10,31,6.738702613923351e-06,3.309958589659745e-07,1.1605543390645771e-05,5.700484237747338e-07,212,70,56,86,408
Italy,ITA,Winter,1972,2671137.314,54381345.0,0.0491186327590831,2,2,1,5,6,4,1,11,1.8718618372009308e-06,9.194329415721512e-08,4.118096041842048e-06,2.022752471458733e-07,217,72,58,87,419
Italy,ITA,Winter,1972,2671137.314,54381345.0,0.0491186327590831,2,2,1,5,6,4,1,11,1.8718618372009308e-06,9.194329415721512e-08,4.118096041842048e-06,2.022752471458733e-07,222,74,60,88,430
Jamaica,JAM,Summer,1972,978984.9313,1915299.0,0.511139478118038,0,0,1,1,0,0,1,1,1.0214661819892304e-06,5.221116911772e-07,1.0214661819892304e-06,5.221116911772e-07,2,0,1,1,3
Japan,JPN,Summer,1972,2967041.996,107188000.0,0.0276807291487853,13,8,8,29,39,16,8,63,9.774044330715973e-06,2.705526738067694e-07,2.1233268718451938e-05,5.877523603388439e-07,101,44,27,30,216
Japan,JPN,Summer,1972,2967041.996,107188000.0,0.0276807291487853,13,8,8,29,39,16,8,63,9.774044330715973e-06,2.705526738067694e-07,2.1233268718451938e-05,5.877523603388439e-07,130,57,35,38,279
Japan,JPN,Winter,1972,2967041.996,107188000.0,0.0276807291487853,1,1,1,3,3,2,1,6,1.0111080342119972e-06,2.7988207635183044e-08,2.0222160684239943e-06,5.5976415270366095e-08,133,58,36,39,285
Japan,JPN,Winter,1972,2967041.996,107188000.0,0.0276807291487853,1,1,1,3,3,2,1,6,1.0111080342119972e-06,2.7988207635183044e-08,2.0222160684239943e-06,5.5976415270366095e-08,136,59,37,40,291
Kenya,KEN,Summer,1972,171005.09170000002,12322903.0,0.0138770135332559,2,3,4,9,6,6,4,16,5.2630011834904905e-05,7.303473864883948e-07,9.35644654842754e-05,1.2983953537571464e-06,19,5,7,7,36
"Korea, Dem. People's Rep.",PRK,Summer,1972,0.0,15768363.0,0.0,1,1,3,5,3,2,3,8,0.0,3.170906199965082e-07,0.0,5.073449919944131e-07,6,1,2,3,10
"Korea, Rep.",KOR,Summer,1972,324196.2768,33505406.0,0.0096759393633373,0,1,0,1,0,2,0,2,3.0845511548453416e-06,2.9845929937395774e-08,6.169102309690683e-06,5.969185987479156e-08,6,0,4,2,10
Lebanon,LBN,Summer,1972,0.0,2505965.0,0.0,0,1,0,1,0,2,0,2,0.0,3.990478717779379e-07,0.0,7.980957435558757e-07,1,0,1,0,2
Mexico,MEX,Summer,1972,844174.4381,53543436.0,0.0157661611051632,0,1,0,1,0,2,0,2,1.1845892920552293e-06,1.8676425621994075e-08,2.3691785841104585e-06,3.735285124398815e-08,12,3,4,5,22
New Zealand,NZL,Summer,1972,3294648.943,2903900.0,1.1345600547539516,1,1,1,3,3,2,1,6,9.10567423692886e-07,1.0330934260821654e-06,1.821134847385772e-06,2.0661868521643307e-06,14,7,1,6,29
Norway,NOR,Summer,1972,4413575.692000001,3933004.0,1.122189474508544,2,1,1,4,6,2,1,9,9.06294641610057e-07,1.017034307618299e-06,2.0391629436226283e-06,2.288327192141173e-06,65,27,27,11,146
Norway,NOR,Summer,1972,4413575.692000001,3933004.0,1.122189474508544,2,1,1,4,6,2,1,9,9.06294641610057e-07,1.017034307618299e-06,2.0391629436226283e-06,2.288327192141173e-06,69,29,28,12,155
Norway,NOR,Winter,1972,4413575.692000001,3933004.0,1.122189474508544,2,5,5,12,6,10,5,21,2.718883924830171e-06,3.0511029228548965e-06,4.7580468684528e-06,5.339430114996069e-06,81,31,33,17,176
Norway,NOR,Winter,1972,4413575.692000001,3933004.0,1.122189474508544,2,5,5,12,6,10,5,21,2.718883924830171e-06,3.0511029228548965e-06,4.7580468684528e-06,5.339430114996069e-06,93,33,38,22,197
Pakistan,PAK,Summer,1972,150617.2113,62509565.0,0.0024095066299053,0,1,0,1,0,2,0,2,6.639347464800658e-06,1.5997551734682525e-08,1.3278694929601316e-05,3.199510346936505e-08,5,2,2,1,11
Poland,POL,Summer,1972,0.0,33055650.0,0.0,7,5,9,21,21,10,9,40,0.0,6.352923025261944e-07,0.0,1.2100805762403705e-06,108,27,27,54,189
Poland,POL,Summer,1972,0.0,33055650.0,0.0,7,5,9,21,21,10,9,40,0.0,6.352923025261944e-07,0.0,1.2100805762403705e-06,129,34,32,63,229
Poland,POL,Winter,1972,0.0,33055650.0,0.0,1,0,0,1,3,0,0,3,0.0,3.0252014406009265e-08,0.0,9.075604321802778e-08,130,35,32,63,232
Poland,POL,Winter,1972,0.0,33055650.0,0.0,1,0,0,1,3,0,0,3,0.0,3.0252014406009265e-08,0.0,9.075604321802778e-08,131,36,32,63,235
Romania,ROU,Summer,1972,0.0,20657957.0,0.0,3,6,7,16,9,12,7,28,0.0,7.745199585806089e-07,0.0,1.3554099275160655e-06,70,16,23,31,125
Spain,ESP,Summer,1972,1708808.6290000002,34604469.0,0.0493811544688057,0,0,1,1,0,0,1,1,5.852030373847087e-07,2.889800158470861e-08,5.852030373847087e-07,2.889800158470861e-08,2,0,0,2,2
Spain,ESP,Summer,1972,1708808.6290000002,34604469.0,0.0493811544688057,0,0,1,1,0,0,1,1,5.852030373847087e-07,2.889800158470861e-08,5.852030373847087e-07,2.889800158470861e-08,3,0,0,3,3
Spain,ESP,Winter,1972,1708808.6290000002,34604469.0,0.0493811544688057,1,0,0,1,3,0,0,3,5.852030373847087e-07,2.889800158470861e-08,1.7556091121541263e-06,8.669400475412584e-08,4,1,0,3,6
Spain,ESP,Winter,1972,1708808.6290000002,34604469.0,0.0493811544688057,1,0,0,1,3,0,0,3,5.852030373847087e-07,2.889800158470861e-08,1.7556091121541263e-06,8.669400475412584e-08,5,2,0,3,9
Sweden,SWE,Summer,1972,6027128.499000001,8122300.0,0.7420470185784815,4,6,6,16,12,12,6,30,2.654663825842549e-06,1.969885377294609e-06,4.977494673454779e-06,3.693535082427391e-06,96,32,30,34,190
Sweden,SWE,Summer,1972,6027128.499000001,8122300.0,0.7420470185784815,4,6,6,16,12,12,6,30,2.654663825842549e-06,1.969885377294609e-06,4.977494673454779e-06,3.693535082427391e-06,112,36,36,40,220
Sweden,SWE,Winter,1972,6027128.499000001,8122300.0,0.7420470185784815,1,1,2,4,3,2,2,7,6.636659564606372e-07,4.924713443236522e-07,1.161415423806115e-06,8.618248525663913e-07,116,37,37,42,227
Sweden,SWE,Winter,1972,6027128.499000001,8122300.0,0.7420470185784815,1,1,2,4,3,2,2,7,6.636659564606372e-07,4.924713443236522e-07,1.161415423806115e-06,8.618248525663913e-07,120,38,38,44,234
Tunisia,TUN,Summer,1972,420566.5745,5320148.0,0.0790516682054709,0,1,0,1,0,2,0,2,2.377744834308034e-06,1.879646957189913e-07,4.755489668616068e-06,3.759293914379826e-07,5,1,2,2,9
Turkiye,TUR,Summer,1972,547465.1976,37188035.0,0.0147215414205133,0,1,0,1,0,2,0,2,1.8266001279786192e-06,2.6890369442752218e-08,3.6532002559572393e-06,5.378073888550444e-08,18,11,6,1,46
Uganda,UGA,Summer,1972,137025.2176,10885563.0,0.0125877933552908,1,1,0,2,3,2,0,5,1.459585348616881e-05,1.8372958752799465e-07,3.6489633715422026e-05,4.593239688199866e-07,4,1,2,1,8
United Kingdom,GBR,Summer,1972,3030432.514,56086065.0,0.054031826158601,4,5,9,18,12,10,9,31,5.93974619690211e-06,3.209353339372267e-07,1.0229562894664744e-05,5.527219640030014e-07,89,21,40,28,171
United States,USA,Summer,1972,6094017.99,209896000.0,0.0290335117867896,33,31,30,94,99,62,30,191,1.5424962669005837e-05,4.478408354613714e-07,3.1342211380639527e-05,9.099744635438504e-07,678,273,203,202,1427
United States,USA,Summer,1972,6094017.99,209896000.0,0.0290335117867896,33,31,30,94,99,62,30,191,1.5424962669005837e-05,4.478408354613714e-07,3.1342211380639527e-05,9.099744635438504e-07,772,306,234,232,1618
United States,USA,Winter,1972,6094017.99,209896000.0,0.0290335117867896,3,2,3,8,9,4,3,16,1.3127627803409223e-06,3.811411365628693e-08,2.625525560681845e-06,7.622822731257386e-08,780,309,236,235,1634
United States,USA,Winter,1972,6094017.99,209896000.0,0.0290335117867896,3,2,3,8,9,4,3,16,1.3127627803409223e-06,3.811411365628693e-08,2.625525560681845e-06,7.622822731257386e-08,788,312,238,238,1650
Australia,AUS,Summer,1976,7487078.975000001,14033000.0,0.5335337401125918,0,1,4,5,0,2,4,6,6.678171843379012e-07,3.563030000712606e-07,8.013806212054815e-07,4.275636000855127e-07,79,27,25,27,158
Austria,AUT,Summer,1976,5678386.658000001,7565525.0,0.7505608213574075,0,0,1,1,0,0,1,1,1.761063591171885e-07,1.3217853354525957e-07,1.761063591171885e-07,1.3217853354525957e-07,75,16,29,30,136
Austria,AUT,Summer,1976,5678386.658000001,7565525.0,0.7505608213574075,0,0,1,1,0,0,1,1,1.761063591171885e-07,1.3217853354525957e-07,1.761063591171885e-07,1.3217853354525957e-07,76,16,29,31,137
Austria,AUT,Winter,1976,5678386.658000001,7565525.0,0.7505608213574075,2,2,2,6,6,4,2,12,1.056638154703131e-06,7.930712012715575e-07,2.113276309406262e-06,1.586142402543115e-06,82,18,31,33,149
Austria,AUT,Winter,1976,5678386.658000001,7565525.0,0.7505608213574075,2,2,2,6,6,4,2,12,1.056638154703131e-06,7.930712012715575e-07,2.113276309406262e-06,1.586142402543115e-06,88,20,33,35,161
Belgium,BEL,Summer,1976,7243047.341,9818227.0,0.7377143898791503,0,3,3,6,0,6,3,9,8.283806135073003e-07,6.111082988812542e-07,1.2425709202609505e-06,9.166624483218812e-07,17,2,8,7,29
Brazil,BRA,Summer,1976,1376347.9279999998,111286504.0,0.0123676086365333,0,0,2,2,0,0,2,2,1.4531209437037058e-06,1.79716311332774e-08,1.4531209437037058e-06,1.79716311332774e-08,10,0,1,9,11
Canada,CAN,Summer,1976,8809264.66,23449808.0,0.3756646817747932,0,5,6,11,0,10,6,16,1.2486853811927589e-06,4.690869963626142e-07,1.8162696453712856e-06,6.823083583456205e-07,63,12,29,22,116
Canada,CAN,Summer,1976,8809264.66,23449808.0,0.3756646817747932,0,5,6,11,0,10,6,16,1.2486853811927589e-06,4.690869963626142e-07,1.8162696453712856e-06,6.823083583456205e-07,74,12,34,28,132
Canada,CAN,Winter,1976,8809264.66,23449808.0,0.3756646817747932,1,1,1,3,3,2,1,6,3.405505585071161e-07,1.279328171898039e-07,6.811011170142321e-07,2.5586563437960773e-07,77,13,35,29,138
Canada,CAN,Winter,1976,8809264.66,23449808.0,0.3756646817747932,1,1,1,3,3,2,1,6,3.405505585071161e-07,1.279328171898039e-07,6.811011170142321e-07,2.5586563437960773e-07,80,14,36,30,144
Cuba,CUB,Summer,1976,1436285.607,9600862.0,0.1495996512604805,6,4,3,13,18,8,3,29,9.0511246068624e-06,1.3540450847017697e-06,2.0190970276846893e-05,3.0205621120270243e-06,26,9,10,7,54
Finland,FIN,Summer,1976,6739690.713,4725664.0,1.426189147810763,4,2,0,6,12,4,0,16,8.902485671080972e-07,1.2696628452636497e-06,2.373996178954926e-06,3.3857675873697325e-06,106,32,36,38,206
Finland,FIN,Summer,1976,6739690.713,4725664.0,1.426189147810763,4,2,0,6,12,4,0,16,8.902485671080972e-07,1.2696628452636497e-06,2.373996178954926e-06,3.3857675873697325e-06,112,36,38,38,222
Finland,FIN,Winter,1976,6739690.713,4725664.0,1.426189147810763,2,4,1,7,6,8,1,15,1.03862332829278e-06,1.481273319474258e-06,2.225621417770243e-06,3.174157113159124e-06,119,38,42,39,237
Finland,FIN,Winter,1976,6739690.713,4725664.0,1.426189147810763,2,4,1,7,6,8,1,15,1.03862332829278e-06,1.481273319474258e-06,2.225621417770243e-06,3.174157113159124e-06,126,40,46,40,252
