,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita,Y_Score/Population,Y_Score/GDP,Population to Gold Medal,Population to Silver Medal,Population to Bronze Medal,Population to Weight Score,GDP to Gold Medal,GDP to Silver Medal,GDP to Bronze Medal,GDP to Weight Score
474,Ukraine,UKR,2000,Summer,49176500.0,32375281540.8892,658.3486328,3.0,10.0,10.0,23.0,13.0,13.0,23.0,49.0,4.677030695555804e-07,9.964108873140626e-07,7.104185324520361e-10,1.5135003517456422e-09,88.0,39.0,1260935.8974358975,558823.8636363636,7.930617266377233e-07,1.204622728940409e-09,16392166.666666666,4917650.0,4917650.0,1260935.8974358975,10791760513.629732,3237528154.08892,3237528154.08892,830135424.1253641
475,United Kingdom,GBR,2000,Summer,58892514.0,1666126494029.865,28290.9725,11.0,10.0,7.0,28.0,54.0,82.0,98.0,234.0,4.754424305948291e-07,3.973340312828215e-06,1.6805446705475716e-11,1.4044551889576128e-10,424.0,60.0,981541.9,138897.43867924527,1.0188052084174908e-06,3.601167151173368e-11,5353864.909090909,5889251.4,8413216.285714285,981541.9,151466044911.8059,166612649402.9865,238018070575.695,27768774900.49775
476,United States,USA,2000,Summer,282162411.0,10250947996235.283,36329.95607,37.0,24.0,32.0,93.0,459.0,360.0,312.0,1131.0,3.295974104786056e-07,4.008329798401106e-06,9.072331654999587e-12,1.1033125915918855e-10,2409.0,191.0,1477290.109947644,117128.4396014944,6.769151118431576e-07,1.8632423076397013e-11,7626011.108108108,11756767.125,8817575.34375,1477290.109947644,277052648546.89954,427122833176.47015,320342124882.3526,53669884797.043365
477,Uzbekistan,UZB,2000,Summer,24650400.0,13760513969.88096,558.2268024,1.0,1.0,2.0,4.0,2.0,2.0,3.0,7.0,1.6226917210268392e-07,2.839710511796969e-07,2.9068681655025443e-10,5.087019289629453e-10,13.0,7.0,3521485.714285714,1896184.6153846155,2.839710511796969e-07,5.087019289629453e-10,24650400.0,24650400.0,12325200.0,3521485.714285714,13760513969.88096,13760513969.88096,6880256984.94048,1965787709.9829943
478,Australia,AUS,2002,Winter,19495210.0,395580786979.7455,20291.17855,2.0,0.0,0.0,2.0,70.0,84.0,102.0,256.0,1.0258930270563897e-07,1.3131430746321788e-05,5.0558572757539e-12,6.47149731296499e-10,480.0,6.0,3249201.6666666665,40615.020833333336,3.077679081169169e-07,1.51675718272617e-11,9747605.0,0.0,0.0,3249201.6666666665,197790393489.87277,0.0,0.0,65930131163.29092
479,Austria,AUT,2002,Winter,8081957.0,214394866666.8771,26527.59309,3.0,3.0,10.0,16.0,37.0,51.0,59.0,147.0,1.979718526094608e-06,1.818866395849421e-05,7.462865248942976e-11,6.856507447466357e-10,272.0,25.0,323278.28,29713.07720588236,3.093310197022825e-06,1.16607269514734e-10,2693985.6666666665,2693985.6666666665,808195.7,323278.28,71464955555.6257,71464955555.6257,21439486666.68771,8575794666.675084
480,Belarus,BLR,2002,Winter,9865548.0,14594249025.686483,1479.314583,0.0,0.0,1.0,1.0,4.0,11.0,22.0,37.0,1.0136284370619858e-07,3.750425217129348e-06,6.852014092948246e-11,2.5352452143908507e-09,56.0,1.0,9865548.0,176170.5,1.0136284370619858e-07,6.852014092948246e-11,0.0,0.0,9865548.0,9865548.0,0.0,0.0,14594249025.686483,14594249025.686483
481,Canada,CAN,2002,Winter,31360079.0,760649334040.5479,24255.33858,7.0,3.0,7.0,17.0,53.0,77.0,81.0,211.0,5.420904711368871e-07,6.728299377051952e-06,2.23493260813054e-11,2.7739457665620234e-10,394.0,34.0,922355.2647058824,79594.10913705584,1.0841809422737742e-06,4.46986521626108e-11,4480011.285714285,10453359.666666666,4480011.285714285,922355.2647058824,108664190577.22112,253549778013.516,108664190577.22112,22372039236.486706
482,China,CHN,2002,Winter,1280400000.0,1470550014516.0,1148.50829,2.0,2.0,4.0,8.0,82.0,91.0,71.0,244.0,6.248047485160887e-09,1.9056544829740706e-07,5.440141389977156e-12,1.6592431239430326e-10,499.0,14.0,91457142.85714284,2565931.863727455,1.0934083099031552e-08,9.520247432460023e-12,640200000.0,640200000.0,320100000.0,91457142.85714284,735275007258.0,735275007258.0,367637503629.0,105039286751.14284
483,Czechia,CZE,2002,Winter,10196916.0,82196001051.51994,8060.868703,1.0,2.0,0.0,3.0,8.0,9.0,8.0,25.0,2.942066012900371e-07,2.451721677416976e-06,3.649812596259542e-11,3.0415104968829514e-10,50.0,7.0,1456702.2857142857,203938.32,6.864820696767533e-07,8.516229391272262e-11,10196916.0,5098458.0,0.0,1456702.2857142857,82196001051.51994,41098000525.75997,0.0,11742285864.50285
484,Estonia,EST,2002,Winter,1379350.0,7367975888.04445,5341.628947,1.0,1.0,1.0,3.0,3.0,1.0,4.0,8.0,2.174937470547722e-06,5.7998332547939245e-06,4.0716745624370336e-10,1.085779883316542e-09,15.0,6.0,229891.66666666663,91956.66666666669,4.349874941095444e-06,8.143349124874066e-10,1379350.0,1379350.0,1379350.0,229891.66666666663,7367975888.04445,7367975888.04445,7367975888.04445,1227995981.3407416
485,Finland,FIN,2002,Winter,5200598.0,140404460204.28802,26997.75299,4.0,2.0,1.0,7.0,50.0,49.0,62.0,161.0,1.345999056262376e-06,3.095797829403465e-05,4.9855966041356685e-11,1.1466872189512038e-09,310.0,17.0,305917.5294117647,16776.122580645162,3.268854850922913e-06,1.2107877467186625e-10,1300149.5,2600299.0,5200598.0,305917.5294117647,35101115051.07201,70202230102.14401,140404460204.28802,8259085894.369884
486,France,FRA,2002,Winter,61816234.0,1501409383011.5046,24288.27002,4.0,5.0,2.0,11.0,83.0,83.0,115.0,281.0,1.7794678336438289e-07,4.54573146594469e-06,7.326449484374718e-12,1.8715748228266319e-10,530.0,24.0,2575676.4166666665,116634.40377358493,3.882475273404718e-07,1.59849806931812e-11,15454058.5,12363246.8,30908117.0,2575676.4166666665,375352345752.87616,300281876602.3009,750704691505.7523,62558724292.14603
487,Italy,ITA,2002,Winter,57059007.0,1276769338510.1853,22376.2979,4.0,4.0,5.0,13.0,121.0,99.0,123.0,343.0,2.2783431895336006e-07,6.01132087700019e-06,1.0181948773275847e-11,2.6864680224873967e-10,684.0,25.0,2282360.28,83419.60087719298,4.381429210641538e-07,1.958067071783817e-11,14264751.75,14264751.75,11411801.4,2282360.28,319192334627.5463,319192334627.5463,255353867702.03705,51070773540.40741
488,Japan,JPN,2002,Winter,127445000.0,4182846045449.8,32820.79364,0.0,1.0,1.0,2.0,86.0,75.0,95.0,256.0,1.5693044058221198e-08,2.008709639452313e-06,4.78143345049873e-13,6.120234816638373e-11,503.0,3.0,42481666.66666666,253369.78131212725,2.3539566087331792e-08,7.172150175748094e-13,0.0,127445000.0,127445000.0,42481666.66666666,0.0,4182846045449.8,4182846045449.8,1394282015149.933
489,"Korea, Rep.",KOR,2002,Winter,47644736.0,627246081604.9446,13165.06574,2.0,2.0,0.0,4.0,57.0,56.0,55.0,168.0,8.395471012789327e-08,3.5260978253715163e-06,6.377082483744077e-12,2.6783746431725123e-10,338.0,10.0,4764473.6,140960.7573964497,2.098867753197331e-07,1.5942706209360192e-11,23822368.0,23822368.0,0.0,4764473.6,313623040802.4723,313623040802.4723,0.0,62724608160.49446
490,Norway,NOR,2002,Winter,4538159.0,195524186499.9828,43084.47247,13.0,5.0,7.0,25.0,78.0,79.0,58.0,215.0,5.508841801267871e-06,4.737603949090369e-05,1.2786141933393088e-10,1.0996082062718056e-09,450.0,56.0,81038.55357142857,10084.797777777778,1.233980563484003e-05,2.8640957930800514e-10,349089.1538461539,907631.8,648308.4285714285,81038.55357142857,15040322038.460213,39104837299.99655,27932026642.85468,3491503330.356835
491,Poland,POL,2002,Winter,38230364.0,199072058835.22723,5207.171421,0.0,1.0,1.0,2.0,52.0,62.0,98.0,212.0,5.231443781178752e-08,5.545330408049476e-06,1.0046613330379068e-11,1.0649410130201812e-09,378.0,3.0,12743454.666666666,101138.52910052912,7.847165671768126e-08,1.5069919995568598e-11,0.0,38230364.0,38230364.0,12743454.666666666,0.0,199072058835.22723,199072058835.22723,66357352945.07575
492,Russian Federation,RUS,2002,Winter,145306497.0,345470489116.72784,2377.529541,5.0,4.0,4.0,13.0,83.0,67.0,56.0,206.0,8.946606152097935e-08,1.417692974870903e-06,3.762984222831129e-11,5.962882691563171e-10,439.0,27.0,5381722.111111111,330994.2984054669,1.858141277743417e-07,7.815428770495419e-11,29061299.4,36326624.25,36326624.25,5381722.111111111,69094097823.34557,86367622279.18196,86367622279.18196,12795203300.61955
493,Sweden,SWE,2002,Winter,8924958.0,266849061840.0495,29899.19525,0.0,2.0,5.0,7.0,49.0,61.0,66.0,176.0,7.84317416395685e-07,1.9719980755091508e-05,2.6232057747296224e-11,6.595488805034477e-10,335.0,9.0,991662.0,26641.66567164179,1.0084081067944522e-06,3.3726931389380864e-11,0.0,4462479.0,1784991.6,991662.0,0.0,133424530920.02477,53369812368.0099,29649895760.0055
494,United Kingdom,GBR,2002,Winter,59370479.0,1785843824731.959,30079.66004,1.0,0.0,0.0,1.0,55.0,82.0,98.0,235.0,1.684338777189249e-08,3.958196126394735e-06,5.599593795107431e-13,1.3159045418502464e-10,427.0,3.0,19790159.666666668,139040.9344262295,5.0530163315677485e-08,1.6798781385322296e-12,59370479.0,0.0,0.0,19790159.666666668,1785843824731.959,0.0,0.0,595281274910.653
495,United States,USA,2002,Winter,287625193.0,10929112955775.115,37997.75966,8.0,12.0,11.0,31.0,467.0,372.0,323.0,1162.0,1.0777915410212348e-07,4.0399799053763695e-06,2.83646075627932e-12,1.0632152899343772e-10,2468.0,59.0,4875003.27118644,116541.8123987034,2.0512806748468659e-07,5.398425310338061e-12,35953149.125,23968766.08333333,26147744.818181816,4875003.27118644,1366139119471.8894,910759412981.2596,993555723252.2832,185239202640.2562
496,Argentina,ARG,2004,Summer,38668796.0,164657930467.91574,4258.160261,2.0,0.0,4.0,6.0,2.0,8.0,12.0,22.0,1.551638690793476e-07,5.689341866242745e-07,3.6439180201946754e-11,1.336103274071381e-10,34.0,10.0,3866879.6,1137317.5294117648,2.586064484655793e-07,6.073196700324459e-11,19334398.0,0.0,9667199.0,3866879.6,82328965233.95787,0.0,41164482616.978935,16465793046.791574
497,Australia,AUS,2004,Summer,19932722.0,614326362277.9797,30819.99349,17.0,16.0,17.0,50.0,87.0,100.0,119.0,306.0,2.5084381350424693e-06,1.5351641386459913e-05,8.138996316973166e-11,4.981065745987575e-10,580.0,100.0,199327.22,34366.76206896552,5.016876270084939e-06,1.6277992633946332e-10,1172513.0588235294,1245795.125,1172513.0588235294,199327.22,36136844839.881165,38395397642.37373,36136844839.881165,6143263622.779798
498,Austria,AUT,2004,Summer,8171966.0,301457562009.78064,36889.23351,2.0,4.0,1.0,7.0,39.0,55.0,60.0,154.0,8.565870195739923e-07,1.884491443062783e-05,2.3220515529057742e-11,5.108513416392705e-10,287.0,15.0,544797.7333333333,28473.749128919862,1.8355436133728408e-06,4.9758247562266593e-11,4085983.0,2042991.5,8171966.0,544797.7333333333,150728781004.89032,75364390502.44516,301457562009.78064,20097170800.65204
499,Azerbaijan,AZE,2004,Summer,8306500.0,8680370406.6635,1045.009379,1.0,0.0,4.0,5.0,3.0,1.0,5.0,9.0,6.019382411364594e-07,1.083488834045627e-06,5.76012285853809e-10,1.0368221145368562e-09,16.0,7.0,1186642.857142857,519156.25,8.427135375910432e-07,8.064172001953324e-10,8306500.0,0.0,2076625.0,1186642.857142857,8680370406.6635,0.0,2170092601.665875,1240052915.2376428
500,Belarus,BLR,2004,Summer,9730146.0,23144351851.779755,2378.623286,2.0,5.0,6.0,13.0,6.0,16.0,28.0,50.0,1.3360539502696051e-06,5.138669039498483e-06,5.616921175090207e-10,2.160354298111619e-09,78.0,22.0,442279.3636363637,124745.46153846152,2.2610143773793323e-06,9.505558911691122e-10,4865073.0,1946029.2,1621691.0,442279.3636363637,11572175925.889875,4628870370.355951,3857391975.2966256,1052015993.2627162
501,Belgium,BEL,2004,Summer,10421137.0,369214712408.4572,35429.40779,1.0,0.0,2.0,3.0,7.0,14.0,21.0,42.0,2.878764572426215e-07,4.0302704013967e-06,8.125353349086319e-12,1.1375494688720847e-10,70.0,5.0,2084227.4,148873.38571428572,4.79794095404369e-07,1.3542255581810532e-11,10421137.0,0.0,5210568.5,2084227.4,369214712408.4572,0.0,184607356204.2286,73842942481.69144
502,Brazil,BRA,2004,Summer,184722043.0,669293772116.7759,3623.247996,5.0,2.0,3.0,10.0,14.0,20.0,34.0,68.0,5.41353908694048e-08,3.681206579119526e-07,1.4941122144873683e-11,1.0159963058514103e-10,116.0,22.0,8396456.5,1592431.4051724137,1.1909785991269056e-07,3.2870468718722103e-11,36944408.6,92361021.5,61574014.333333336,8396456.5,133858754423.35518,334646886058.38794,223097924038.9253,30422444187.12617
503,Cameroon,CMR,2004,Summer,16809407.0,18826215284.60851,1119.98093,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,5.9490498385814566e-08,2.3796199354325826e-07,5.3117420834848115e-11,2.1246968333939246e-10,9.0,3.0,5603135.666666667,1867711.888888889,1.7847149515744368e-07,1.5935226250454434e-10,16809407.0,0.0,0.0,5603135.666666667,18826215284.60851,0.0,0.0,6275405094.869503
504,Canada,CAN,2004,Summer,31940655.0,1026690238346.7236,32143.68141,3.0,6.0,3.0,12.0,56.0,83.0,84.0,223.0,3.7569674134735206e-07,6.981697776704955e-06,1.1688043337514892e-11,2.1720280535548508e-10,418.0,24.0,1330860.625,76413.05023923445,7.513934826947037e-07,2.3376086675029783e-11,10646885.0,5323442.5,10646885.0,1330860.625,342230079448.9079,171115039724.45395,342230079448.9079,42778759931.11349
505,Channel Islands,CHI,2004,Summer,149538.0,8553956571.304139,57202.56103,2.0,0.0,1.0,3.0,2.0,1.0,2.0,5.0,2.0061790314167635e-05,3.34363171902794e-05,3.5071489725164907e-10,5.845248287527483e-10,10.0,7.0,21362.571428571428,14953.8,4.681084406639115e-05,8.18334760253848e-10,74769.0,0.0,149538.0,21362.571428571428,4276978285.6520696,0.0,8553956571.304139,1221993795.9005914
506,China,CHN,2004,Summer,1296075000.0,1955347005115.35,1508.668098,32.0,17.0,14.0,63.0,114.0,108.0,85.0,307.0,4.86082981308952e-08,2.368690083521401e-07,3.2219345126561564e-11,1.5700538021991111e-10,643.0,144.0,9000520.833333334,2015668.7402799376,1.1110468144204619e-07,7.364421743214071e-11,40502343.75,76239705.88235295,92576785.71428572,9000520.833333334,61104593909.85469,115020412065.60884,139667643222.525,13578798646.634377
507,Colombia,COL,2004,Summer,41648268.0,117081522332.43742,2811.197871,0.0,0.0,2.0,2.0,1.0,2.0,6.0,9.0,4.802120462728486e-08,2.160954208227819e-07,1.708211475352418e-11,7.686951639085881e-11,13.0,2.0,20824134.0,3203712.923076923,4.802120462728486e-08,1.708211475352418e-11,0.0,0.0,20824134.0,20824134.0,0.0,0.0,58540761166.21871,58540761166.21871
508,Cuba,CUB,2004,Summer,11225294.0,38202999998.746925,3403.296163,9.0,7.0,11.0,27.0,60.0,49.0,49.0,158.0,2.4052822135438056e-06,1.407535517555264e-05,7.06750778757836e-10,4.135800853471781e-09,327.0,52.0,215871.03846153847,34328.11620795107,4.632395374232514e-06,1.3611496479780547e-09,1247254.888888889,1603613.4285714286,1020481.2727272728,215871.03846153847,4244777777.6385474,5457571428.392418,3472999999.886084,734673076.8989793
509,Czechia,CZE,2004,Summer,10197101.0,119814434309.13869,11749.85266,1.0,3.0,5.0,9.0,9.0,12.0,13.0,34.0,8.826037910186434e-07,3.334280988292653e-06,7.511615818156507e-11,2.8377215313035704e-10,64.0,14.0,728364.3571428572,159329.703125,1.3729392304734453e-06,1.1684735717132346e-10,10197101.0,3399033.6666666665,2039420.2,728364.3571428572,119814434309.13869,39938144769.7129,23962886861.827736,8558173879.224192
510,Dominican Republic,DOM,2004,Summer,9043127.0,22322395368.52347,2468.437673,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.1058121820029732e-07,2.2116243640059465e-07,4.4798059683598615e-11,8.959611936719723e-11,4.0,3.0,3014375.6666666665,2260781.75,3.31743654600892e-07,1.3439417905079587e-10,9043127.0,0.0,0.0,3014375.6666666665,22322395368.52347,0.0,0.0,7440798456.174491
511,"Egypt, Arab Rep.",EGY,2004,Summer,77522427.0,78782467535.85646,1016.253884,1.0,1.0,3.0,5.0,1.0,2.0,3.0,6.0,6.449746471430777e-08,7.739695765716935e-08,6.346589738033195e-11,7.615907685639835e-11,10.0,8.0,9690303.375,7752242.7,1.0319594354289245e-07,1.0154543580853114e-10,77522427.0,77522427.0,25840809.0,9690303.375,78782467535.85646,78782467535.85646,26260822511.952152,9847808441.982058
512,Eritrea,ERI,2004,Summer,2763140.0,1109054005.561128,401.3745252,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.61907105684113e-07,3.61907105684113e-07,9.016693461145275e-10,9.016693461145275e-10,1.0,1.0,2763140.0,2763140.0,3.61907105684113e-07,9.016693461145277e-10,0.0,0.0,2763140.0,2763140.0,0.0,0.0,1109054005.561128,1109054005.561128
513,Estonia,EST,2004,Summer,1362550.0,12145911801.590351,8914.103557,0.0,1.0,2.0,3.0,3.0,2.0,6.0,11.0,2.201754064071044e-06,8.073098234927158e-06,2.4699668900997525e-10,9.056545263699091e-10,19.0,4.0,340637.5,71713.15789473684,2.935672085428058e-06,3.2932891867996697e-10,0.0,1362550.0,681275.0,340637.5,0.0,12145911801.590351,6072955900.795176,3036477950.397588
514,Ethiopia,ETH,2004,Summer,75301026.0,10131187258.980944,134.5424863,2.0,3.0,2.0,7.0,14.0,5.0,12.0,31.0,9.296022075449544e-08,4.116809776270512e-07,6.909358025926077e-10,3.059858554338691e-09,64.0,14.0,5378644.714285715,1176578.53125,1.8592044150899088e-07,1.3818716051852154e-09,37650513.0,25100342.0,37650513.0,5378644.714285715,5065593629.490472,3377062419.6603146,5065593629.490472,723656232.7843531
515,Finland,FIN,2004,Summer,5228172.0,197479443973.7149,37772.17811,0.0,2.0,0.0,2.0,50.0,51.0,62.0,163.0,3.825428849701196e-07,3.117724512506475e-05,1.0127636374478579e-11,8.25402364520004e-10,314.0,4.0,1307043.0,16650.229299363058,7.650857699402391e-07,2.0255272748957157e-11,0.0,2614086.0,0.0,1307043.0,0.0,98739721986.85744,0.0,49369860993.42873
516,France,FRA,2004,Summer,62716306.0,2119633181518.7463,33797.16244,11.0,9.0,13.0,33.0,94.0,92.0,128.0,314.0,5.261789493788106e-07,5.006672427422623e-06,1.556873155587942e-11,1.4813883965291328e-10,594.0,64.0,979942.28125,105583.00673400672,1.0204682654619358e-06,3.0193903623523723e-11,5701482.363636363,6968478.444444444,4824331.230769231,979942.28125,192693925592.6133,235514797946.52737,163048706270.6728,33119268461.23041
517,Georgia,GEO,2004,Summer,3927340.0,5125365193.66724,1305.047486,2.0,2.0,0.0,4.0,2.0,2.0,8.0,12.0,1.0185010719723782e-06,3.055503215917135e-06,7.804321933863932e-10,2.3412965801591804e-09,18.0,10.0,392734.0,218185.5555555556,2.5462526799309456e-06,1.951080483465983e-09,1963670.0,1963670.0,0.0,392734.0,2562682596.83362,2562682596.83362,0.0,512536519.366724
518,"Hong Kong SAR, China",HKG,2004,Summer,6783500.0,169099768859.895,24928.10037,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.4741652539249649e-07,2.9483305078499297e-07,5.913668639183858e-12,1.1827337278367715e-11,5.0,2.0,3391750.0,1356700.0,2.9483305078499297e-07,1.1827337278367715e-11,0.0,6783500.0,0.0,3391750.0,0.0,169099768859.895,0.0,84549884429.9475
519,Hungary,HUN,2004,Summer,10107146.0,104120820211.42494,10301.70339,8.0,6.0,3.0,17.0,88.0,88.0,97.0,273.0,1.6819782755685927e-06,2.7010592307660344e-05,1.6327186018589034e-10,2.621953990044004e-09,537.0,39.0,259157.5897435897,18821.500931098697,3.858656043951477e-06,3.74564855720572e-10,1263393.25,1684524.3333333333,3369048.6666666665,259157.58974358972,13015102526.428118,17353470035.23749,34706940070.47498,2669764620.8057675
520,India,IND,2004,Summer,1136264583.0,709148514836.5917,624.1050944,0.0,1.0,0.0,1.0,2.0,2.0,4.0,8.0,8.800767136116921e-10,7.040613708893538e-09,1.4101418519228358e-12,1.1281134815382686e-11,14.0,2.0,568132291.5,81161755.92857143,1.7601534272233844e-09,2.820283703845672e-12,0.0,1136264583.0,0.0,568132291.5,0.0,709148514836.5917,0.0,354574257418.29584
521,Israel,ISR,2004,Summer,6809000.0,139973148391.67,20557.07863,1.0,0.0,1.0,2.0,1.0,1.0,4.0,6.0,2.9372888823615804e-07,8.811866647084741e-07,1.4288454771365438e-11,4.2865364314096313e-11,9.0,4.0,1702250.0,756555.5555555555,5.874577764723161e-07,2.857690954273088e-11,6809000.0,0.0,6809000.0,1702250.0,139973148391.67,0.0,139973148391.67,34993287097.9175
522,Italy,ITA,2004,Summer,57685327.0,1806542968295.8083,31317.20079,10.0,11.0,11.0,32.0,131.0,110.0,134.0,375.0,5.547337887154561e-07,6.500786586509252e-06,1.7713389917421676e-11,2.0757878809478528e-10,747.0,63.0,915640.1111111112,77222.65997322624,1.0921321465335543e-06,3.4873236399923924e-11,5768532.7,5244120.636363637,5244120.636363637,915640.1111111112,180654296829.58084,164231178935.98257,164231178935.98257,28675285211.04458
523,Jamaica,JAM,2004,Summer,2664024.0,10174664854.205544,3819.284231,2.0,1.0,2.0,5.0,4.0,18.0,14.0,36.0,1.8768599682285145e-06,1.3513391771245303e-05,4.914166777624451e-10,3.538200079889604e-09,62.0,10.0,266402.4,42968.12903225807,3.753719936457029e-06,9.828333555248901e-10,1332012.0,2664024.0,1332012.0,266402.4,5087332427.102772,10174664854.205544,5087332427.102772,1017466485.4205544
524,Japan,JPN,2004,Summer,127761000.0,4893116005499.37,38298.98017,16.0,9.0,12.0,37.0,102.0,84.0,107.0,293.0,2.896032435563278e-07,2.293344604378488e-06,7.561643737531609e-12,5.988004365126384e-11,581.0,78.0,1637961.5384615385,219898.4509466437,6.10514945875502e-07,1.5940762473715285e-11,7985062.5,14195666.666666666,10646750.0,1637961.5384615385,305819750343.71063,543679556166.5967,407759667124.9475,62732256480.761154
525,Kazakhstan,KAZ,2004,Summer,15012984.0,43151647006.66327,2874.288483,1.0,4.0,3.0,8.0,8.0,14.0,9.0,31.0,5.328720792615245e-07,2.064879307138408e-06,1.853926919351347e-10,7.183966812486467e-10,61.0,14.0,1072356.0,246114.49180327868,9.32526138707668e-07,3.244372108864857e-10,15012984.0,3753246.0,5004328.0,1072356.0,43151647006.66327,10787911751.665815,14383882335.554422,3082260500.475948
526,Kenya,KEN,2004,Summer,34791836.0,16095337094.726208,462.6182158,1.0,4.0,2.0,7.0,17.0,24.0,20.0,61.0,2.011966255531901e-07,1.7532848798206569e-06,4.3490856754367806e-10,3.7899175171663375e-09,119.0,13.0,2676295.076923077,292368.3697478992,3.736508760273531e-07,8.076873397239734e-10,34791836.0,8697959.0,17395918.0,2676295.076923077,16095337094.726208,4023834273.681552,8047668547.363104,1238102853.4404776
